Scenario,TimeIndex,Hour,chargerAccessType,Annual_avg_daily_pluggedTime_min,Annual_total_pluggedTime_min,Annual_avg_daily_chargingTime_min,Annual_total_chargingTime_min,Annual_avg_daily_chargingCost_SEK,Annual_total_chargingCost_SEK,Annual_avg_daily_energy_kWh,Annual_total_energy_kWh,Annual_avg_daily_sessionStarts,Annual_total_sessionStarts
VIPV80_Wp700,5,2.0,work,55.68493150684932,20325.0,18.493150684931507,6750.0,8.971953061263614,3274.762867361219,2.2429882653159035,818.6907168403047,0.0,0.0
VIPV80_Wp700,6,2.5,home,404378.83561643836,147598275.0,74685.22579908675,27260107.416666664,12513.403302275608,4567392.205330597,7783.637772439786,2841027.786940522,11.267123287671232,4112.5
VIPV80_Wp700,6,2.5,public,68826.57534246576,25121700.0,2826.8422374429224,1031797.4166666667,3636.372734318282,1327276.048026173,661.1586789669606,241322.91782294062,2.493150684931507,910.0
VIPV80_Wp700,6,2.5,work,55.68493150684932,20325.0,2.815068493150685,1027.5,1.3657306326590166,498.49168092054106,0.34143265816475415,124.62292023013526,0.0,0.0
VIPV80_Wp700,7,3.0,home,404445.730022831,147622691.4583333,59639.67922374429,21768482.916666668,9942.163408646422,3628889.6441559438,6270.98345210528,2288908.960018427,1.8835616438356164,687.5
VIPV80_Wp700,7,3.0,public,68832.21746575342,25123759.375,1032.4245433789956,376834.9583333334,1329.2769026594297,485186.0694706918,241.68670957444178,88215.64899467125,0.0,0.0
VIPV80_Wp700,7,3.0,work,55.68493150684932,20325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV80_Wp700,8,3.5,home,404351.22214611876,147588196.08333334,45127.0484018265,16471372.666666672,7492.0155057368365,2734585.6595939454,4784.208270832718,1746236.0188539422,0.0,0.0
VIPV80_Wp700,8,3.5,public,68807.67123287672,25114800.0,328.4221461187215,119874.08333333336,427.6007555092308,156074.27576086923,77.74559191076925,28377.141047430778,0.0,0.0
VIPV80_Wp700,8,3.5,work,55.68493150684932,20325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV80_Wp700,9,4.0,home,403639.2831050228,147328338.3333333,31219.0908675799,11394968.166666664,5135.1760081671655,1874339.2429810155,3336.9777253294765,1217996.869745259,0.0,0.0
VIPV80_Wp700,9,4.0,public,68822.01883561644,25120036.875,217.39246575342466,79348.25,232.28402925085186,84783.67067656093,42.23345986379126,15415.21285028381,7.486301369863014,2732.5
VIPV80_Wp700,9,4.0,work,116.25342465753425,42432.5,60.56849315068493,22107.5,20.814276151167075,7597.210795175983,5.203569037791769,1899.3026987939957,9.349315068493151,3412.5
VIPV80_Wp700,10,4.5,home,401852.9429223744,146676324.16666666,19218.376484018263,7014707.416666666,3110.796447627392,1135440.703383998,2070.4758493972686,755723.6850300031,0.0,0.0
VIPV80_Wp700,10,4.5,public,68741.54657534247,25090664.5,267.7126712328767,97715.125,240.97584015706173,87956.18165732753,43.81378911946577,15992.033028605005,9.32876712328767,3405.0
VIPV80_Wp700,10,4.5,work,693.1602739726028,253003.5,632.5674657534247,230887.125,252.72837495050032,92245.85685693262,63.18209373762508,23061.464214233154,28.732876712328768,10487.5
VIPV80_Wp700,11,5.0,home,396955.82100456627,144888874.6666667,9476.852739726033,3459051.250000002,1521.2617070765996,555260.5230829589,1025.2554295986188,374218.23180349584,5.0,1825.0
VIPV80_Wp700,11,5.0,public,68255.23858447488,24913162.083333332,729.8646118721463,266400.5833333334,639.6409599997813,233468.95039992017,116.29835636359664,42448.90007271277,34.41095890410959,12560.0
VIPV80_Wp700,11,5.0,work,2042.5262557077624,745522.0833333333,1852.6728310502285,676225.5833333334,787.4734246887416,287427.8000113907,196.8683561721854,71856.95000284768,75.63698630136986,27607.5
VIPV80_Wp700,12,5.5,home,388689.522716895,141871675.79166666,1960.256392694064,715493.5833333334,326.3000040786772,119099.50148871719,209.14647373277438,76338.46291246265,14.349315068493151,5237.5
VIPV80_Wp700,12,5.5,public,67881.67009132421,24776809.583333336,1780.4424657534244,649861.4999999999,1593.3545706269063,581574.4182788208,289.70083102307393,105740.80332342198,54.32876712328767,19830.0
VIPV80_Wp700,12,5.5,work,5199.427511415524,1897791.0416666665,4502.158675799087,1643287.916666667,2014.9023340717386,735439.3519361846,503.72558351793464,183859.83798404614,124.87671232876713,45580.0
VIPV80_Wp700,13,6.0,home,369422.7372146119,134839299.08333334,859.4621004566211,313703.6666666667,216.37480998970935,78976.80564624391,86.54992399588374,31590.722258497564,5.623287671232877,2052.5
VIPV80_Wp700,13,6.0,public,67397.67728310502,24600152.208333332,3767.2174657534247,1375034.375,3473.562756687693,1267850.406191008,631.5568648523077,230518.25567109234,164.1164383561644,59902.5
VIPV80_Wp700,13,6.0,work,10423.158904109585,3804452.9999999986,8619.62899543379,3146164.5833333335,4011.3941003669333,1464158.8466339307,1002.8485250917333,366039.7116584827,274.1917808219178,100080.0
VIPV80_Wp700,14,6.5,home,339208.9296803653,123811259.33333334,875.5441780821918,319573.625,222.9123107762918,81362.9934333465,89.16492431051672,32545.197373338604,9.376712328767123,3422.5
VIPV80_Wp700,14,6.5,public,66842.52374429224,24397521.166666664,7500.766095890411,2737779.625,6640.15989627621,2423658.3621408166,1207.3017993229469,440665.1567528756,209.36986301369862,76420.0
VIPV80_Wp700,14,6.5,work,20166.04006849316,7360604.625000003,16293.851369863014,5947255.75,7651.363781606724,2792747.780286454,1912.840945401681,698186.9450716135,354.2191780821918,129290.0
VIPV80_Wp700,15,7.0,home,285401.30251141556,104171475.41666667,1136.3117579908674,414753.7916666666,315.23179075440004,115059.60362535602,115.7352909713513,42243.38120454323,26.226027397260275,9572.5
VIPV80_Wp700,15,7.0,public,66470.88812785392,24261874.16666668,12991.642009132416,4741949.333333332,12022.73154773318,4388297.0149226105,2185.9511904969418,797872.1845313838,442.1986301369863,161402.5
VIPV80_Wp700,15,7.0,work,33796.495319634705,12335720.791666668,25973.71609589041,9480406.375,12343.048213468765,4505212.597916099,3085.762053367191,1126303.1494790248,670.6438356164383,244785.0
VIPV80_Wp700,16,7.5,home,221141.1360730594,80716514.66666669,1622.7394977168951,592299.9166666667,451.3540634294237,164744.23315173967,166.22991891734156,60673.92040482967,21.267123287671232,7762.5
VIPV80_Wp700,16,7.5,public,67066.8071917808,24479384.62499999,21331.966666666667,7786167.833333334,19652.619769068115,7173206.215709862,3573.2035943760197,1304219.3119472472,539.5410958904109,196932.5
VIPV80_Wp700,16,7.5,work,57632.06347031964,21035703.166666668,43447.8710045662,15858472.916666664,20616.95825469643,7525189.762964197,5154.239563674108,1881297.4407410494,751.445205479452,274277.5
VIPV80_Wp700,17,8.0,home,173586.09166666673,63358923.45833336,2012.584703196347,734593.4166666666,722.725559619135,263794.82926098426,206.73324400661815,75457.63406241563,38.75342465753425,14145.0
VIPV80_Wp700,17,8.0,public,71618.91267123287,26140903.124999996,27195.837214611867,9926480.583333332,26246.19259038438,9579860.295490298,4772.035016433526,1741792.780998237,489.027397260274,178495.0
VIPV80_Wp700,17,8.0,work,76046.02043378996,27756797.458333336,50425.401598173514,18405271.583333332,24882.4322877709,9082087.785036378,6220.608071942725,2270521.9462590944,455.59589041095893,166292.5
VIPV80_Wp700,18,8.5,home,146515.27625570778,53478075.83333334,2660.9735159817355,971255.3333333335,973.9283925258992,355483.8632719532,277.6927070387473,101357.83806914276,91.84246575342466,33522.5
VIPV80_Wp700,18,8.5,public,74703.9823059361,27266953.54166667,25896.6200913242,9452266.333333332,26823.3913766462,9790537.852475863,4876.980250299309,1780097.7913592476,387.9246575342466,141592.5
VIPV80_Wp700,18,8.5,work,85298.94566210045,31134115.166666664,45192.73926940642,16495349.833333343,23618.346562284976,8620696.495234016,5904.586640571244,2155174.123808504,259.8493150684931,94845.0
VIPV80_Wp700,19,9.0,home,128078.58481735158,46748683.45833333,5310.539383561644,1938346.8750000002,1938.888008438503,707694.1230800536,548.431349250174,200177.4424763135,132.5205479452055,48370.0
VIPV80_Wp700,19,9.0,public,75009.53116438356,27378478.875,23178.989954337907,8460331.333333336,25191.350194885275,9194842.821133126,4580.245489979139,1671789.6038423858,359.78767123287673,131322.5
VIPV80_Wp700,19,9.0,work,91056.3984018265,33235585.41666667,36334.91883561645,13262245.375000006,19839.34231843358,7241359.946228256,4959.835579608395,1810339.986557064,159.85616438356163,58347.5
VIPV80_Wp700,20,9.5,home,119547.70856164381,43634913.62499999,8634.966666666665,3151762.833333333,3191.5521475352634,1164916.5338503711,897.994081594599,327767.83978202863,191.8835616438356,70037.5
VIPV80_Wp700,20,9.5,public,75162.74337899542,27434401.33333333,20617.367579908678,7525339.166666668,22747.00216195774,8302655.789114574,4135.81857490141,1509573.7798390146,398.33561643835617,145392.5
VIPV80_Wp700,20,9.5,work,93777.22945205482,34228688.75000001,26612.76301369863,9713658.5,14928.361781064486,5448852.050088538,3732.0904452661216,1362213.0125221345,95.43835616438356,34835.0
VIPV80_Wp700,21,10.0,home,109791.0023972603,40073715.87500001,13267.337785388127,4842578.291666666,4157.013057324381,1517309.7659233992,1375.2563710136874,501968.57541999593,278.7945205479452,101760.0
VIPV80_Wp700,21,10.0,public,76463.39897260275,27909140.625000004,20596.392808219178,7517683.375,22609.4193119939,8252438.048877774,4110.803511271619,1500443.2816141408,436.6027397260274,159360.0
VIPV80_Wp700,21,10.0,work,95054.35171232879,34694838.37500001,18845.40673515982,6878573.458333334,10818.341644968736,3948694.7004135884,2704.585411242184,987173.6751033971,97.54109589041096,35602.5
VIPV80_Wp700,22,10.5,home,99145.4223744292,36188079.16666666,17587.25764840183,6419349.041666667,5545.703499508163,2024181.7773204795,1825.1876282704047,666193.4843186977,290.56849315068496,106057.5
VIPV80_Wp700,22,10.5,public,77951.07625570777,28452142.833333336,23728.974771689493,8661075.791666664,25983.349000345712,9483922.385126185,4724.245272790127,1724349.5245683964,499.0821917808219,182165.0
VIPV80_Wp700,22,10.5,work,95725.15102739727,34939680.125,14191.844520547946,5180023.25,8054.242949913065,2939798.6767182685,2013.5607374782662,734949.6691795671,98.64383561643835,36005.0
VIPV80_Wp700,23,11.0,home,92157.651826484,33637542.91666666,23233.53413242009,8480239.958333332,6299.219147029925,2299214.9886659225,2409.864208715227,879600.436181058,420.63013698630135,153530.0
VIPV80_Wp700,23,11.0,public,78966.5825342466,28822802.625000007,25070.025799086758,9150559.416666666,28015.50014802934,10225657.554030709,5093.727299641701,1859210.4643692211,533.9931506849315,194907.5
VIPV80_Wp700,23,11.0,work,95934.44646118722,35016072.958333336,11152.640753424657,4070713.875,6197.420582564102,2262058.5126358974,1549.3551456410255,565514.6281589743,64.95205479452055,23707.5
VIPV80_Wp700,24,11.5,home,87857.68801369864,32068056.125000007,31018.81746575342,11321868.374999998,8445.651163262313,3082662.674590744,3235.2081760221945,1180850.984248101,475.6164383561644,173600.0
VIPV80_Wp700,24,11.5,public,78909.73127853882,28802051.916666668,26197.148173515983,9561959.083333334,29580.749811613594,10796973.681238962,5378.318147566107,1963086.1238616288,561.3219178082192,204882.5
VIPV80_Wp700,24,11.5,work,94754.68652968036,34585460.58333333,8934.853652968035,3261221.583333333,4877.495854217319,1780285.9867893215,1219.3739635543297,445071.4966973304,89.34931506849315,32612.5
VIPV80_Wp700,25,12.0,home,87422.76015981736,31909307.45833334,38319.61632420092,13986659.958333336,8715.440341245008,3181135.724554428,3992.3455446157272,1457206.1237847405,541.7328767123288,197732.5
VIPV80_Wp700,25,12.0,public,80049.37625570782,29218022.33333335,28388.19771689498,10361692.166666668,32467.52376853491,11850646.175515242,5903.186139733622,2154662.941002772,597.7602739726027,218182.5
VIPV80_Wp700,25,12.0,work,94493.72842465753,34490210.875,8567.46312785388,3127124.0416666665,4626.2363436210535,1688576.2654216846,1156.5590859052634,422144.06635542115,100.54794520547945,36700.0
VIPV80_Wp700,26,12.5,home,88196.4265981735,32191695.708333325,44647.60045662101,16296374.16666667,10143.052074809731,3702214.007305552,4636.1810878562155,1692206.0970675186,556.8767123287671,203260.0
VIPV80_Wp700,26,12.5,public,79256.13789954339,28928490.33333334,29352.04109589042,10713495.000000004,34264.334851643136,12506482.220849745,6229.879063935116,2273905.8583363174,595.2123287671233,217252.5
VIPV80_Wp700,26,12.5,work,95089.71792237445,34707747.04166667,8725.45319634703,3184790.4166666665,4643.71225673394,1694954.9737078883,1160.928064183485,423738.74342697207,118.03424657534246,43082.5
VIPV80_Wp700,27,13.0,home,87215.36221461187,31833607.208333336,47675.21666666666,17401454.083333332,10817.695452819706,3948458.8402791927,4947.38931540956,1805797.1001244895,581.6780821917808,212312.5
VIPV80_Wp700,27,13.0,public,80366.74817351601,29333863.083333343,30384.798173515966,11090451.333333328,35324.248926926615,12893350.858328216,6422.590713986664,2344245.6106051323,531.2945205479452,193922.5
VIPV80_Wp700,27,13.0,work,95935.31792237441,35016391.04166666,9105.503881278539,3323508.9166666665,4785.118207140893,1746568.1456064258,1196.2795517852232,436642.03640160646,96.14383561643835,35092.5
VIPV80_Wp700,28,13.5,home,91025.64771689496,33224361.416666664,52666.96267123287,19223441.374999996,11949.466630572451,4361555.320158944,5459.207984130332,1992610.9142075712,611.1712328767123,223077.5
VIPV80_Wp700,28,13.5,public,80104.65730593608,29238199.91666667,29492.71598173516,10764841.333333334,34684.65354208302,12659898.542860301,6306.300644015091,2301799.735065508,486.7739726027397,177672.5
VIPV80_Wp700,28,13.5,work,96346.94509132419,35166634.95833333,8668.828538812784,3164122.4166666665,4586.481243151342,1674065.6537502399,1146.6203107878355,418516.41343755997,72.47260273972603,26452.5
VIPV80_Wp700,29,14.0,home,98819.3051369863,36069046.375,60441.01837899545,22060971.70833334,13613.61259725745,4968968.597998969,6219.358063790978,2270065.693283707,767.9041095890411,280285.0
VIPV80_Wp700,29,14.0,public,78186.71609589043,28538151.375000007,27186.761301369857,9923167.874999998,32022.77003852734,11688311.064062478,5822.321825186786,2125147.466193177,534.1438356164383,194962.5
VIPV80_Wp700,29,14.0,work,95379.72922374429,34813601.166666664,7845.650342465753,2863662.375,4218.385862673864,1539710.8398759603,1054.596465668466,384927.70996899006,58.67123287671233,21415.0
VIPV80_Wp700,30,14.5,home,106204.78527397262,38764746.62500001,67180.74337899547,24520971.333333343,15045.392441996455,5491568.241328706,6870.677732596892,2507797.3723978656,722.6301369863014,263760.0
VIPV80_Wp700,30,14.5,public,77487.35605022829,28282884.95833333,27217.95319634702,9934552.916666662,31921.43147720385,11651322.489179404,5803.896632218879,2118422.270759891,465.4109589041096,169875.0
VIPV80_Wp700,30,14.5,work,93636.95662100456,34177489.166666664,6545.727511415526,2389190.541666667,3566.885853579708,1301913.3365565934,891.721463394927,325478.33413914836,33.10958904109589,12085.0
VIPV80_Wp700,31,15.0,home,117119.71358447496,42748695.45833336,74100.46289954337,27046668.958333332,17021.408034386666,6212813.932551133,7537.457186705782,2751171.8731476106,784.3287671232877,286280.0
VIPV80_Wp700,31,15.0,public,76274.36518264841,27840143.29166667,26881.259246575348,9811659.625000002,31529.212066483527,11508162.404266488,5732.584012087917,2092393.1644120894,507.8493150684931,185365.0
VIPV80_Wp700,31,15.0,work,87607.1,31976591.5,4843.352968036529,1767823.8333333333,2735.6456472346404,998510.6612406437,683.9114118086601,249627.66531016093,21.26027397260274,7760.0
VIPV80_Wp700,32,15.5,home,132963.10456621,48531533.16666666,84662.63162100456,30901860.541666668,19325.576773563746,7053835.522350768,8556.626190007017,3123168.559352561,1021.8972602739726,372992.5
VIPV80_Wp700,32,15.5,public,74236.12237442922,27096184.666666664,26271.383333333346,9589054.916666672,30470.60012901906,11121769.047091957,5540.109114367099,2022139.826743991,499.8082191780822,182430.0
VIPV80_Wp700,32,15.5,work,77957.39189497716,28454448.041666664,3504.012214611872,1278964.4583333333,2018.348319158419,736697.1364928229,504.58707978960473,184174.28412320573,8.732876712328768,3187.5
VIPV80_Wp700,33,16.0,home,155840.37168949773,56881735.66666667,99533.12271689498,36329589.79166667,25625.53252417932,9353319.371325452,9969.639444145952,3638918.397113273,1120.0890410958905,408832.5
VIPV80_Wp700,33,16.0,public,73039.04748858446,26659252.33333333,27186.364726027397,9923023.125,31403.512696255177,11462282.13413314,5709.729581137306,2084051.2971151168,554.6438356164383,202445.0
VIPV80_Wp700,33,16.0,work,63995.760616438354,23358452.625,2371.4520547945203,865580.0,1372.2478136357886,500870.45197706285,343.06195340894715,125217.61299426571,16.84246575342466,6147.5
VIPV80_Wp700,34,16.5,home,182720.28116438363,66692902.62500003,116013.41118721447,42344895.08333328,29748.02095840803,10858027.64981893,11576.723074208394,4225503.922086064,1242.027397260274,453340.0
VIPV80_Wp700,34,16.5,public,72602.24029680366,26499817.708333336,28246.05228310502,10309809.083333332,32906.5007693673,12010872.780819066,5983.000139884961,2183795.0510580107,505.3972602739726,184470.0
VIPV80_Wp700,34,16.5,work,48566.735844748866,17726858.583333336,1690.221689497717,616930.9166666667,966.7381027273768,352859.40749549255,241.6845256818442,88214.85187387314,11.883561643835616,4337.5
VIPV80_Wp700,35,17.0,home,209832.56381278537,76588885.79166666,130008.3765981735,47453057.45833333,38494.682965187414,14050559.282293407,12921.990782013561,4716526.63543495,1149.5958904109589,419602.5
VIPV80_Wp700,35,17.0,public,70837.50616438358,25855689.750000007,27744.4901826484,10126738.916666666,32375.797694276487,11817166.158410918,5886.508671686635,2148575.665165622,498.8767123287671,182090.0
VIPV80_Wp700,35,17.0,work,34496.04075342466,12591054.875000002,1271.6091324200913,464137.3333333334,725.7021448552628,264881.2828721709,181.4255362138157,66220.32071804273,13.157534246575343,4802.5
VIPV80_Wp700,36,17.5,home,234492.2119863015,85589657.37500004,138120.77557077626,50414083.08333333,41021.504578025495,14972849.170979306,13793.647198523877,5034681.227461215,1028.4315068493152,375377.5
VIPV80_Wp700,36,17.5,public,68602.72625570775,25039995.08333333,26033.60171232877,9502264.625000002,30506.434221775464,11134848.490948044,5546.624403959173,2024517.907445098,414.05479452054794,151130.0
VIPV80_Wp700,36,17.5,work,24521.889383561644,8950489.625,953.5117579908677,348031.79166666674,535.1236519482202,195320.13296110037,133.78091298705505,48830.033240275094,4.376712328767123,1597.5
VIPV80_Wp700,37,18.0,home,257889.8351598173,94129789.83333331,143201.62910958912,52268594.62500003,42679.9726704686,15578190.024721041,14368.100597651122,5244356.718142659,1008.1164383561644,367962.5
VIPV80_Wp700,37,18.0,public,65945.06666666668,24069949.333333336,23496.25684931507,8576133.75,27542.47723952061,10053004.192425022,5007.723134458292,1827818.9440772766,346.76027397260276,126567.5
VIPV80_Wp700,37,18.0,work,16832.479680365293,6143855.083333332,814.4970319634704,297291.4166666667,446.26539886377105,162886.87058527643,111.56634971594276,40721.717646319106,13.726027397260275,5010.0
VIPV80_Wp700,38,18.5,home,276348.70582191786,100867277.62500001,142457.77488584476,51997087.833333336,42560.75128913277,15534674.220533462,14336.106796505595,5232678.980724542,694.8904109589041,253635.0
VIPV80_Wp700,38,18.5,public,65412.19908675797,23875452.66666666,20554.52796803654,7502402.708333337,24125.052027950587,8805643.990201965,4386.373095991014,1601026.1800367204,297.2328767123288,108490.0
VIPV80_Wp700,38,18.5,work,11714.446118721464,4275772.833333334,715.8642694063927,261290.45833333334,390.2010340987243,142423.37744603437,97.55025852468107,35605.84436150859,2.5136986301369864,917.5
VIPV80_Wp700,39,19.0,home,289571.0912100456,105693448.29166666,135038.22203196344,49288951.04166666,40546.01849446102,14799296.750478273,13667.323912886433,4988573.228203548,550.7123287671233,201010.0
VIPV80_Wp700,39,19.0,public,64032.053881278545,23371699.666666668,17854.547602739724,6516909.874999999,21221.684471300603,7745914.83202472,3858.488085691017,1408348.1512772213,201.08219178082192,73395.0
VIPV80_Wp700,39,19.0,work,8034.475684931507,2932583.625,514.8985159817352,187937.95833333334,298.9760364598937,109126.25330786119,74.74400911497342,27281.563326965297,4.986301369863014,1820.0
VIPV80_Wp700,40,19.5,home,303046.04965753434,110611808.12500003,125957.16278538808,45974364.41666665,38016.29891617277,13875949.10440306,12827.757536631401,4682131.500870462,532.5479452054794,194380.0
VIPV80_Wp700,40,19.5,public,63183.71997716894,23062057.791666664,14857.889726027397,5423129.75,18158.71962036598,6627932.661433583,3301.585385521087,1205078.6657151969,189.23972602739727,69072.5
VIPV80_Wp700,40,19.5,work,5888.7094748858435,2149378.958333333,497.0195205479452,181412.125,295.6112238447972,107898.096703351,73.9028059611993,26974.52417583775,8.095890410958905,2955.0
VIPV80_Wp700,41,20.0,home,314082.36700913246,114640063.95833334,115494.98321917806,42155668.87499999,30329.576415425738,11070295.391630394,11819.821804415604,4314234.958611695,330.2808219178082,120552.5
VIPV80_Wp700,41,20.0,public,62222.48824200914,22711208.208333336,11814.09406392694,4312144.333333333,14162.83588463005,5169435.097889968,2575.061069932736,939897.2905254485,104.86986301369863,38277.5
VIPV80_Wp700,41,20.0,work,4349.1899543379,1587454.3333333335,414.0578767123288,151131.125,261.4734443041536,95437.80717101606,65.3683610760384,23859.451792754015,0.0,0.0
VIPV80_Wp700,42,20.5,home,321741.33390410955,117435586.87499999,102783.50696347035,37515980.04166668,27143.00445636657,9907196.626573797,10572.179531652971,3858845.5290533346,310.5821917808219,113362.5
VIPV80_Wp700,42,20.5,public,60861.004452054796,22214266.625,8951.462214611875,3267283.708333334,10712.390730224803,3910022.616532053,1947.7074054954185,710913.2030058277,108.04109589041096,39435.0
VIPV80_Wp700,42,20.5,work,2865.9211187214614,1046061.2083333335,194.08892694063925,70842.45833333333,136.22654497897295,49722.688917325126,34.05663624474324,12430.672229331281,0.0,0.0
VIPV80_Wp700,43,21.0,home,329757.923630137,120361642.125,90882.95901826484,33172280.041666664,22828.23063247809,8332304.180854503,9382.119367824334,3424473.569255882,266.7945205479452,97380.0
VIPV80_Wp700,43,21.0,public,60338.19143835617,22023439.875,7238.800799086756,2642162.291666666,8678.479634310745,3167645.066523422,1577.9053880564984,575935.4666406219,86.25342465753425,31482.5
VIPV80_Wp700,43,21.0,work,1727.3236301369864,630473.125,50.178310502283104,18315.083333333332,35.06575008386456,12798.998780610564,8.76643752096614,3199.749695152641,0.6301369863013698,230.0
VIPV80_Wp700,44,21.5,home,336462.81506849313,122808927.5,79856.54292237443,29147638.166666668,20142.03896317652,7351844.22155943,8269.41800542164,3018337.5719788987,236.7945205479452,86430.0
VIPV80_Wp700,44,21.5,public,59840.25194063927,21841691.958333332,5881.598515981735,2146783.458333333,6987.289038802295,2550360.499162838,1270.4161888731442,463701.90893869766,39.97945205479452,14592.5
VIPV80_Wp700,44,21.5,work,1291.1473744292239,471268.7916666667,34.798972602739724,12701.625,23.906424353623734,8725.844889072663,5.9766060884059335,2181.461222268166,0.0,0.0
VIPV80_Wp700,45,22.0,home,352502.0325342465,128663241.87499997,78897.18196347031,28797471.416666664,16300.503803134483,5949683.888144086,8150.2519015672415,2974841.944072043,639.8493150684932,233545.0
VIPV80_Wp700,45,22.0,public,60353.00125570776,22028845.458333332,5603.604109589041,2045315.5,6653.5652487781,2428551.3158040065,1209.739136141473,441554.7846916376,90.3972602739726,32995.0
VIPV80_Wp700,45,22.0,work,811.0624429223743,296037.7916666666,7.918721461187213,2890.333333333333,5.146338895111187,1878.4136967155832,1.2865847237777968,469.6034241788958,0.0,0.0
VIPV80_Wp700,46,22.5,home,375260.9928082191,136970262.37499997,86839.55079908678,31696436.04166667,17717.674764802607,6466951.289152951,8858.837382401302,3233475.644576475,741.1232876712329,270510.0
VIPV80_Wp700,46,22.5,public,62799.80479452055,22921928.75,7321.895547945207,2672491.8750000005,8685.436988413516,3170184.500770933,1579.1703615297301,576397.1819583515,110.29452054794521,40257.5
VIPV80_Wp700,46,22.5,work,371.4099315068493,135564.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV80_Wp700,47,23.0,home,396016.871803653,144546158.20833334,93975.68264840184,34301124.16666667,19040.5818365056,6949812.370324545,9520.2909182528,3474906.1851622723,684.2465753424658,249750.0
VIPV80_Wp700,47,23.0,public,65460.28378995434,23893003.583333332,8782.41506849315,3205581.5,10393.657711261603,3793685.064610485,1889.7559475021098,689760.9208382701,111.45890410958904,40682.5
VIPV80_Wp700,47,23.0,work,87.43219178082192,31912.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV80_Wp700,48,23.5,home,413558.12454337894,150948715.4583333,97453.93093607307,35570684.79166667,19776.960277011924,7218590.501109352,9888.48013850596,3609295.2505546752,528.6301369863014,192950.0
VIPV80_Wp700,48,23.5,public,67740.12694063927,24725146.333333332,9392.266324200913,3428177.208333333,11171.505668529056,4077599.5690131057,2031.1828488234653,741381.7398205649,82.20547945205479,30005.0
VIPV80_Wp700,48,23.5,work,18.904109589041095,6900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIPV80_Wp1000,1,0.0,home,336430.50034246576,122797132.625,89166.47226027398,32545762.375000004,15993.42443153848,5837599.917511545,9019.048334502533,3291952.6420934247,1049.0821917808219,382915.0
VIPV80_Wp1000,1,0.0,public,56370.068493150684,20575075.0,9422.596347031964,3439247.666666667,11340.904739314608,4139430.229849832,2061.9826798753825,752623.6781545146,189.54794520547946,69185.0
VIPV80_Wp1000,1,0.0,work,18.84748858447489,6879.333333333334,18.84748858447489,6879.333333333334,7.5903093396887575,2770.4629089863965,1.8975773349221894,692.6157272465991,1.8630136986301369,680.0
VIPV80_Wp1000,2,0.5,home,364146.32077625574,132913407.08333334,106176.36997716896,38754375.04166667,18060.549212252557,6592100.462472184,10642.304795863827,3884441.2504902966,789.8082191780821,288280.0
VIPV80_Wp1000,2,0.5,public,61781.50684931507,22550250.0,12377.949885844751,4517951.708333334,14549.961855978736,5310736.0774322385,2645.447610177953,965588.3777149528,154.0068493150685,56212.5
VIPV80_Wp1000,2,0.5,work,55.89041095890411,20400.0,55.89041095890411,20400.0,22.508330826095165,8215.540751524735,5.627082706523791,2053.885187881184,0.0,0.0
VIPV80_Wp1000,3,1.0,home,376286.30136986304,137344500.0,106451.65696347029,38854854.79166666,17836.78428947997,6510426.265660188,10721.63814537282,3913397.92306108,310.3767123287671,113287.5
VIPV80_Wp1000,3,1.0,public,64475.239726027394,23533462.5,12278.247488584475,4481560.333333333,14684.542676232839,5359858.076824986,2669.9168502241523,974519.6503318156,68.82876712328768,25122.5
VIPV80_Wp1000,3,1.0,work,55.89041095890411,20400.0,37.63219178082192,13735.75,17.395946630936262,6349.520520291735,4.3489866577340655,1587.3801300729338,0.0,0.0
VIPV80_Wp1000,4,1.5,home,381503.83561643836,139248900.0,96817.8474885845,35338514.33333334,16225.738321781268,5922394.487450163,9864.723816097692,3600624.1928756577,133.23972602739727,48632.5
VIPV80_Wp1000,4,1.5,public,65579.03470319635,23936347.666666668,9532.647146118721,3479416.208333333,11729.381716200156,4281224.326413057,2132.6148574909357,778404.4229841916,29.472602739726028,10757.5
VIPV80_Wp1000,4,1.5,work,55.89041095890411,20400.0,18.493150684931507,6750.0,10.755683466528492,3925.8244652828994,2.688920866632123,981.4561163207248,0.0,0.0
VIPV80_Wp1000,5,2.0,home,383389.8287671233,139937287.5,84118.9915525114,30703431.916666664,14098.186080121535,5145837.91924436,8660.196083834368,3160971.570599544,50.69178082191781,18502.5
VIPV80_Wp1000,5,2.0,public,65932.70547945205,24065437.5,5596.109132420092,2042579.8333333335,7006.812978342461,2557486.7370949984,1273.965996062265,464997.58856272674,8.787671232876713,3207.5
VIPV80_Wp1000,5,2.0,work,55.89041095890411,20400.0,18.493150684931507,6750.0,10.755683466528492,3925.8244652828994,2.688920866632123,981.4561163207248,0.0,0.0
VIPV80_Wp1000,6,2.5,home,383841.0616438356,140101987.5,70375.86164383561,25687189.499999996,11803.629756723327,4308324.861204014,7323.830355566835,2673198.079781895,5.636986301369863,2057.5
