time	7368354	9460181	4680502	9430738	4575456	2067447	5908847	1968395	7326427	2017219
12:20	45.2	60.52920173332095	29.877292224638836	38.60515848135689	60.0	46.92920173332095	22.329201733335854	38.18037266738972	29.529201733335853	29.729201733335852
12:25	45.2	60.547514666654166	28.813888755646563	38.62347141469011	60.0	46.72519663507941	22.34751466666907	37.24928670594059	28.390390326429998	29.74751466666907
12:30	45.2	60.56582759998739	27.876523941583333	38.64178434802333	60.0	45.93798780462497	22.365827600002287	36.7137151556377	28.408703259763218	29.76582760000229
12:35	45.2	60.58414053332061	27.766470172366308	38.66009728135654	60.0	45.630276061338954	22.384140533335508	36.732028088970914	28.427016193096435	29.784140533335506
12:40	45.2	60.60245346665383	27.766470172366308	38.67841021468976	60.0	45.648588994672174	22.402453466668725	36.750341022304134	28.44532912642965	29.802453466668727
12:45	45.2	60.62076639998704	27.766836431032974	38.11402877680752	60.0	45.666901928005394	22.420766400001945	36.768653955637355	28.463642059762872	29.820766400001943
12:50	45.2	60.63907933332026	26.917146737798642	37.12231827076724	60.0	45.68521486133861	22.43907933333516	36.78696688897057	28.48195499309609	29.83907933333516
12:55	45.2	60.65739226665348	25.731596779948223	36.166965303591375	60.0	45.70352779467183	22.45739226666838	36.80527982230379	28.500267926429306	29.85739226666838
13:00	45.2	60.675705199986695	24.47144805862625	35.519205051216424	60.0	45.72184072800505	22.4757052000016	36.82359275563701	28.518580859762526	29.875705200001597
13:05	45.2	60.69472159998615	24.146876337466626	34.57823528849797	60.0	45.74085712800451	22.494721600001057	36.84260915563647	28.537597259761984	29.894721600001056
13:10	45.2	60.71373799998562	24.165892737466084	33.70745458560522	60.0	45.759873528003965	22.513738000000515	36.861625555635925	28.556613659761446	29.913738000000517
13:15	45.2	60.732754399985076	24.184909137465542	33.26860631047076	60.0	45.09287105597276	22.532754399999977	36.88064195563538	28.575630059760904	29.932754399999975
13:20	45.2	60.751770799984534	24.203925537465004	33.26860631047076	60.0	44.861750278751195	22.551770799999435	36.89965835563485	28.594646459760362	29.951770799999437
13:25	45.2	60.77078719998399	24.222941937464462	33.26860631047076	60.0	46.69508361208453	22.570787199998897	36.91867475563431	28.613662859759824	29.970787199998895
13:30	45.2	60.78980359998345	24.728069448575035	33.26860631047076	60.0	48.52841694541786	22.589803599998355	36.937691155633765	28.632679259759282	29.989803599998353
13:35	45.2	60.808819999982916	25.33041918190783	33.26860631047076	60.0	50.361750278751195	22.608819999997813	36.91871977998523	28.651695659758744	30.008819999997815
13:40	45.2	60.827836399982374	25.93276891524062	33.26860631047076	60.0	52.19508361208453	22.627836399997275	36.082960561583995	28.670712059758202	30.027836399997273
13:45	45.2	60.84685279998183	26.535118648573413	33.26860631047076	60.0	54.02841694541786	22.646852799996733	35.06009591059081	28.68972845975766	30.046852799996735
13:50	45.2	60.86586919998129	27.137468381906206	33.26860631047076	60.0	55.664901905794345	22.665869199996195	34.21042995800898	28.70874485975712	30.065869199996193
13:55	45.2	60.88488559998075	27.739818115239	33.26860631047076	60.0	56.86739898030375	22.684885599995653	33.56517163311852	28.72776125975658	30.08488559999565
14:00	45.2	60.903901999980214	27.9532789596829	33.26860631047076	60.0	57.22191184158665	22.70390199999511	32.680863318932566	27.656860449151562	30.103901999995113
