Link;TotalConsumptionPerKm;TotalConsumption
1410763;8.5557123087419;0.26150310638129154
1410762;1.299952051456984;0.03973269405697462
1434717;4.168734494543294;1.0526628061443617
1434718;4.168734494543294;1.0526628061443617
1627828;14.13190532740028;0.6070397061192088
1361203;1.5496496125004016;0.17109525406881643
1361200;1.5277751002601279;0.2623316676336041
1361201;1.5401138552731344;0.2644503343002708
1361202;1.5496496125004016;0.17109525406881643
1627838;5.224271104958692;0.03964190278795048
1627837;21.25408441983476;0.1612765362843176
2169385;1.3614940178793122;0.2747296720905364
466903;1.3070702261137712;0.1000509067951491
466904;1.3070702261137712;0.1000509067951491
466901;1.3019113722190039;0.05142550565389261
224732;80.95732078422336;5.907632425708043
466902;1.3019113722190039;0.05142550565389261
466900;1.3583916792124708;0.03971604407469504
1879704;3.255677534427511;0.13110268645723414
1879708;3.2907283160647713;0.1590280812345927
1879706;3.2837785051432644;0.24285050829449226
657442;1.433865969004882;0.2583471827383454
1879714;3.734084477126951;0.20724422783740284
657441;1.4221070483121987;0.2562285160716787
2169378;1.3862884355443394;0.09667370582240356
1375889;5.817471183663649;1.223977248303928
2184957;1.2349202820686223;0.21967920015885342
2184958;1.2468303055743408;0.22179786682552008
572059;101.51187683681118;0.33264053887309586
1375887;1.6232643998781378;0.17951493904353494
572065;62.27740021945019;7.709876919420664
1399866;20.54824971838807;5.448104726356771
1399864;24.372518757187347;2.2848989531135957
1399865;19.296433070495524;5.116201606169731
1399863;23.12232327067694;2.1676943922401906
572069;64.68237057436816;1.7686671946276606
572068;72.65749515507474;4.115490726355501
572073;75.11294651009865;4.036911787589373
572072;118.89533153778075;0.2601007869923088
572071;87.54794689272343;0.28446760288286194
572070;90.20908578177853;0.2692278097280908
417976;51.14845737019938;15.427968840210399
12487;1.4005317921520453;0.022866254642908004
12488;1.4005317921520453;0.022866254642908004
12485;1.2888212180041165;0.07388878513508178
12486;1.3257765225051454;0.07600745180174844
670428;5.767380998276218;1.2050827928192547
670427;1.4381707831832282;0.6397572528465229
670426;2.6825788153609045;1.1933209000818101
670429;5.807939731494635;1.2135574594859218
