vehicleId,pvChargeStart_s,pvChargeEnd_s,mode,pvEnergyProduced_kWh,pvEnergyStored_kWh,pvEnergyWasted_kWh,startSoc_frac,endSoc_frac
4598048,14399.0,25351.0,PARKED_OPEN,0.05000611933333766,0.050006119329449206,4.07486873083624E-12,0.788235294117647,0.7897066158430229
2045441,24613.0,25381.0,DRIVING,0.00910423777777777,0.00910423777743346,3.443168555211034E-13,0.7276901900456458,0.6694033960894147
1838887,14399.0,25401.0,PARKED_OPEN,0.05094708600000447,0.050947085996021824,4.168911627762858E-12,0.6023809523809524,0.6035944263173656
2072947,14399.0,25418.0,PARKED_OPEN,0.05126701466667118,0.05126701466265652,4.200886212717908E-12,0.7857142857142857,0.7869353769999045
7414145,24908.0,25440.0,DRIVING,0.007346162333333268,0.007346162334084511,4.5140590524776295E-13,0.616,0.5974185671517984
4601394,24555.0,25444.0,DRIVING,0.010853815555555655,0.010853815555092362,4.631950882109474E-13,0.8,0.7175586847533654
7365027,24562.0,25457.0,DRIVING,0.011030402777777878,0.011030402777290178,4.875998745508999E-13,0.7941176470588235,0.7353360497734377
2017999,24962.0,25489.0,DRIVING,0.007743243666666594,0.007743243666121529,5.451377936714784E-13,0.7415442843729302,0.7029928433460376
2071692,23879.0,25492.0,DRIVING,0.01833019200000019,0.01833019199944205,5.579539832625516E-13,0.7941176470588235,0.6579295631362376
2322569,24513.0,25497.0,DRIVING,0.012259624888889068,0.012259624888325731,5.631587601189697E-13,0.6807692307692308,0.6335729990231171
10006014,24739.0,25508.0,DRIVING,0.010269139111111084,0.01026913911052876,5.823512102172875E-13,0.6748259908464752,0.6130594197423154
9542839,14399.0,25513.0,PARKED_OPEN,0.053054851333338114,0.0530548513291445,4.37956771687848E-12,0.6617647058823529,0.6633256961959552
1945237,25245.0,25530.0,DRIVING,0.005344690666666633,0.005344690666132503,5.341636545431861E-13,0.616,0.6060902094023485
2330722,14399.0,25659.0,PARKED_OPEN,0.055802474000005195,0.055802474010437725,4.630327161692094E-12,0.7026666666666667,0.7034109505779169
4598048,25350.0,25669.0,DRIVING,0.0059845479999999585,0.005984547999401887,5.981128244532859E-13,0.789706062333219,0.7653522955965848
4609799,14399.0,25691.0,PARKED_OPEN,0.056404692666671946,0.056404692677044205,4.6905146157251285E-12,0.708,0.7087523134934717
2096488,14399.0,25739.0,PARKED_OPEN,0.05730802066667209,0.05730802066205276,4.80464161098679E-12,0.6285714285714286,0.6299363533332234
2209754,14399.0,25762.0,PARKED_OPEN,0.05774086533333882,0.05774086534357733,4.8240555293609255E-12,0.628,0.6287701291290254
2209674,25304.0,25772.0,DRIVING,0.008788628666666591,0.008788628665788306,8.783606572946054E-13,0.6093333333333333,0.591253873982428
4576313,14399.0,25778.0,PARKED_OPEN,0.05804197466667219,0.05804197466197941,4.877995070589552E-12,0.6116666666666667,0.6126343465665886
