location_key,HexID
324488.064|6401276.835,323
322081.46|6399104.428,251
323672.868|6411205.033,578
329182.866|6394220.056,150
323931.753|6405423.994,449
319020.305|6394048.035,115
318212.228|6401288.698,316
318597.417|6394093.417,114
318254.882|6401025.805,316
313313.917|6394726.632,133
312700.102|6407861.54,506
321075.939|6406593.275,483
320705.971|6392611.34,74
323645.874|6404242.085,424
314904.227|6395005.092,154
324772.394|6410868.883,579
327010.464|6395063.759,164
316983.302|6405328.34,441
316801.504|6405159.478,441
323109.791|6404151.798,423
316797.881|6398913.137,245
316209.17|6399767.991,268
319245.709|6398617.628,228
321085.513|6394705.275,142
320963.254|6412043.908,584
320137.816|6397912.537,229
316290.309|6397705.278,208
312428.738|6402470.963,360
316374.312|6398429.774,225
327061.683|6395667.552,164
314106.159|6394891.476,153
315805.23|6403795.609,389
325522.654|6405954.944,470
307402.916|6401340.558,305
314993.022|6391403.559,54
323960.889|6407754.349,515
313486.995|6395964.189,171
324167.489|6408559.465,534
323069.106|6401085.283,321
322820.953|6396321.49,180
321007.03|6400351.107,294
329582.585|6401599.604,328
320349.31|6394463.543,141
329284.103|6394153.773,150
315636.78|6397712.486,207
315212.541|6412484.082,
308077.137|6390285.414,24
307769.931|6401855.702,331
306154.91|6400347.533,278
316014.212|6396180.97,174
320095.054|6398452.277,229
323735.512|6393662.387,120
316873.72|6390731.52,42
316621.206|6398945.941,244
314415.261|6391374.95,53
310030.104|6403873.988,383
319412.935|6396478.262,195
321604.336|6399857.998,274
323192.254|6410893.471,577
319445.73|6398972.559,248
320135.185|6396878.863,196
325287.311|6402381.324,374
325916.991|6410910.254,580
319869.598|6399385.579,248
324699.474|6388949.55,11
320131.662|6404220.775,420
314436.917|6400840.791,286
323937.782|6405329.935,449
320738.401|6398011.102,230
332911.977|6399308.262,
319150.888|6399037.05,247
329354.365|6409068.64,539
323632.689|6388324.037,10
330383.7|6404597.699,432
316680.871|6404198.414,416
316253.72|6399870.848,268
316589.861|6405562.854,460
328902.817|6401919.714,353
311724.562|6407750.93,505
319904.701|6405455.808,464
314709.661|6396759.542,190
320851.631|6409757.983,548
315329.246|6392438.367,68
316929.686|6391004.216,42
316601.188|6392231.522,70
328519.613|6404001.111,430
323016.314|6405283.504,448
326147.69|6393457.046,123
313664.588|6393352.089,84
323033.454|6406996.055,485
317083.778|6396713.26,193
320772.361|6399932.077,273
321278.807|6411973.962,584
315708.022|6401845.074,337
322620.492|6389001.098,18
327783.61|6402262.944,351
322946.389|6392703.069,95
317528.568|6404642.795,417
316250.261|6398266.09,225
314024.728|6392875.162,84
325263.027|6402126.351,348
325207.483|6401813.869,348
326592.237|6403700.309,401
319575.971|6399349.426,248
320359.684|6403849.156,394
321615.095|6403910.198,395
321767.112|6391577.583,59
316578.494|6394798.913,136
316000.084|6404332.462,415
308539.561|6404227.496,408
316720.287|6400161.064,268
314690.84|6402393.775,
316673.219|6394106.635,112
305322.188|6401653.309,303
315835.821|6405381.712,459
329386.162|6401518.389,328
327314.884|6403657.208,402
327729.854|6398108.627,232
328758.634|6402922.8,378
324320.818|6406571.252,486
318478.004|6392475.715,72
324350.234|6404977.548,449
320342.822|6395203.814,158
326672.469|6401240.819,326
313886.725|6393710.903,109
319719.787|6402958.234,368
329012.742|6402445.096,353
312950.605|6397345.442,204
316221.513|6398314.765,225
320153.985|6393950.815,116
324240.981|6411732.18,586
316738.241|6404675.334,416
317406.028|6393257.05,88
321428.95|6392761.33,93
317786.628|6394709.565,138
318099.186|6400474.016,290
314610.723|6391800.992,53
310924.63|6406549.4,475
311903.042|6404241.571,412
322621.162|6399743.346,275
324839.713|6400674.432,298
331465.016|6410369.176,570
320266.95|6399662.132,272
320528.537|6398652.728,249
319481.733|6400125.569,271
317193.771|6402240.714,339
317048.908|6395926.79,175
317568.772|6402365.532,340
317073.714|6392362.328,70
317046.139|6392101.585,70
308918.384|6391639.195,
314332.91|6396984.466,189
318786.866|6405299.476,443
315149.791|6402369.71,337
322683.56|6392235.812,76
318107.906|6400434.868,290
313964.666|6393039.481,84
322998.151|6403491.434,397
318304.274|6406430.805,480
319749.017|6401027.649,292
319805.315|6404291.182,420
318377.951|6391691.416,58
317035.176|6404710.124,441
317046.98|6393011.671,88
326332.603|6394125.414,123
323091.102|6406919.476,485
317783.652|6392914.59,89
319915.724|6402138.625,342
313508.564|6398896.875,242
314630.17|6396912.092,190
308896.516|6404843.728,434
327557.05|6403798.784,402
321227.196|6409165.937,530
314287.079|6392546.443,67
316704.954|6410963.382,572
318426.256|6394265.961,114
332971.19|6410327.467,
320441.436|6397109.113,196
319852.975|6396466.47,176
324169.706|6402319.042,347
313141.728|6403565.514,386
324251.53|6388963.753,20
320411.512|6403555.883,394
318720.002|6400066.994,270
316964.682|6400944.174,289
323604.951|6395234.8,
326586.187|6396200.364,183
317038.116|6387743.776,0
306958.397|6391039.214,36
314877.443|6403071.093,362
315336.046|6393078.643,86
322193.123|6401451.244,320
308057.821|6403223.745,356
321700.511|6408339.121,512
321312.302|6398753.286,250
313980.8|6391665.676,52
324524.097|6395694.706,162
306998.883|6400340.782,279
317496.246|6388303.341,1
322078.992|6401278.367,320
312894.503|6396543.552,188
329411.002|6393522.711,127
317510.269|6399407.601,269
321606.87|6393204.551,93
327931.507|6393460.728,125
317801.837|6401471.795,315
322259.73|6391006.015,45
321780.908|6402199.688,344
321340.804|6406061.14,465
313396.173|6402709.997,361
320741.484|6410203.684,563
307379.367|6403199.678,380
312378.907|6402442.449,360
317025.919|6406481.531,479
326021.416|6410973.931,580
320150.818|6400192.026,272
329291.165|6412620.374,
321612.202|6396024.798,178
307658.887|6392842.547,
323634.956|6393718.406,120
331130.828|6409912.843,557
321767.258|6394286.095,118
319371.073|6400843.393,292
322735.214|6394535.113,144
322530.794|6393539.133,119
320566.15|6398801.725,249
328349.154|6402235.406,352
312443.351|6408270.26,506
324297.359|6389445.709,20
326187.064|6388278.213,3
315490.893|6396702.893,191
312406.315|6399298.851,241
313799.272|6399346.483,242
320927.099|6400573.706,293
324264.062|6411825.061,586
314329.85|6400136.841,265
320777.301|6396133.103,177
324282.959|6407272.436,501
306525.27|6400046.148,257
314110.672|6391001.595,39
319270.89|6399833.964,271
318286.772|6399377.604,246
320883.015|6403590.704,394
322780.51|6407103.713,499
323458.641|6393607.688,120
312967.069|6402372.888,336
312218.708|6399617.869,263
328027.627|6402603.226,377
324845.955|6403476.418,399
320179.831|6397360.977,213
318361.405|6398361.125,227
319095.652|6393727.919,115
316250.283|6391748.006,55
324752.815|6409991.634,553
326164.11|6410435.114,569
315131.131|6393866.815,110
318638.985|6406175.683,462
324248.164|6408130.652,515
318762.134|6398449.134,227
320792.112|6399571.38,273
327788.321|6402289.163,351
310683.266|6399891.664,261
331614.397|6399277.111,255
327832.622|6403304.374,402
319974.996|6401561.944,318
321723.515|6395314.467,160
328590.31|6408422.616,520
321910.845|6393598.864,118
312994.435|6402813.995,361
305072.438|6401824.708,
312895.822|6403089.975,361
321345.353|6396769.904,197
326483.214|6401401.615,325
331185.084|6409954.061,570
314026.13|6393832.91,109
312249.777|6402765.752,360
313394.469|6403096.803,361
313263.502|6392994.96,84
318467.809|6402941.924,366
320332.951|6394707.407,141
311007.579|6404586.405,436
322546.457|6393802.895,119
324806.703|6406035.278,469
322556.774|6401792.607,345
321030.426|6404315.299,421
324610.652|6405908.028,469
323803.814|6412540.91,
327632.712|6394523.51,148
316207.558|6398554.285,224
321242.088|6401696.173,344
319387.687|6401393.405,317
314903.645|6392116.522,68
318565.103|6394197.413,114
321687.967|6392170.41,75
321711.011|6393390.102,93
316821.25|6402644.366,364
319693.282|6400486.698,292
329538.669|6403059.026,379
321360.949|6400885.835,294
324500.419|6402063.616,348
319121.599|6398424.189,228
317273.099|6400429.909,289
317924.074|6402201.376,340
322038.254|6401245.17,320
322416.505|6401275.467,321
319542.028|6396250.819,176
308254.601|6390461.373,24
319053.503|6400091.251,271
322636.018|6399644.041,275
322736.116|6400414.609,296
305639.785|6399902.186,256
325471.493|6389433.053,21
320085.692|6398475.889,229
315824.093|6394497.015,136
316231.395|6398287.346,225
315638.639|6403353.41,388
322442.434|6396376.042,179
317721.823|6388760.435,7
324927.341|6401170.017,324
312885.889|6412432.078,
331938.251|6404112.179,
327823.407|6397563.187,218
307045.667|6402912.331,355
312402.4|6396926.909,187
316641.739|6398251.246,225
310689.405|6400206.621,261
322003.513|6394148.719,118
326869.281|6395742.915,183
319605.307|6398732.877,248
329965.386|6398898.888,254
317022.788|6392528.261,70
329240.772|6395725.756,184
313201.962|6402725.678,361
317340.354|6395230.688,157
322474.048|6388942.153,
318227.743|6394304.574,138
324132.36|6402265.627,347
322354.702|6392793.948,94
315271.072|6402525.453,337
318871.486|6397328.585,211
312246.851|6393949.034,107
306716.507|6400181.905,279
319958.407|6399121.223,248
316520.614|6398255.081,225
316923.891|6406036.064,460
321952.413|6399504.422,274
320295.647|6404912.501,445
323583.517|6409067.616,533
326264.656|6402052.684,350
319258.408|6399330.82,248
310363.47|6406145.583,454
319343.411|6400636.013,292
317430.598|6405469.031,461
308486.515|6403323.072,381
327782.929|6397585.997,218
322336.369|6401589.552,321
321740.379|6408765.735,531
319887.812|6398490.952,229
314412.024|6396910.746,189
321429.962|6396045.484,178
322237.482|6402481.92,345
321639.54|6394893.924,142
320464.818|6395315.447,158
317791.1|6400025.409,269
320129.088|6399947.581,272
332022.998|6409693.936,558
328965.85|6394062.456,126
327969.598|6404176.637,429
324873.441|6409731.108,553
320515.034|6401365.024,318
327427.654|6404207.308,428
330553.258|6408996.022,540
319666.465|6399171.391,248
317996.202|6402172.821,340
315870.863|6402215.346,338
322364.617|6400950.506,295
322126.49|6402573.841,370
322192.781|6402492.428,345
316354.835|6393910.708,112
319607.435|6401850.368,342
324948.115|6403037.431,374
332115.492|6387589.162,
318637.222|6405992.323,462
320547.308|6396422.556,177
313625.697|6395633.57,171
316839.541|6400388.404,289
328112.016|6404084.861,429
318116.738|6398780.033,246
315637.141|6394220.738,111
316395.337|6410870.096,571
320746.815|6392655.977,74
308556.661|6401479.08,307
309880.417|6399643.542,260
327070.254|6404242.037,428
316323.859|6410824.323,571
319731.14|6401010.41,292
316101.67|6393396.441,87
316871.738|6395378.112,156
319886.651|6406275.257,482
326678.555|6408403.488,518
323269.458|6410721.545,577
315478.311|6400269.217,287
330861.537|6404759.1,452
304596.97|6400965.1,
319762.999|6398256.489,229
315472.438|6399393.14,243
314608.289|6394637.626,134
327584.551|6393118.025,99
323291.397|6401734.372,346
318775.901|6394568.496,139
324337.365|6411586.399,586
318390.76|6399504.265,270
314802.056|6406183.944,458
322277.908|6395626.386,179
326234.73|6400811.503,300
317992.98|6399317.141,246
318711.49|6399213.253,247
322698.192|6401108.455,321
312961.37|6403133.155,361
323272.974|6410364.709,566
328600.251|6403266.67,403
325526.606|6402915.754,374
307107.42|6411268.698,
322076.703|6405763.16,466
313291.375|6402605.332,361
320378.269|6397688.125,213
320355.23|6400360.656,293
327816.437|6395517.066,165
311860.06|6406625.768,476
316988.632|6401266.973,314
324768.154|6409527.424,553
318664.714|6399790.789,270
320795.857|6404741.886,445
317741.069|6400133.045,269
317841.12|6403377.831,391
307354.675|6401733.917,331
320529.209|6399264.542,249
319784.394|6392833.261,91
316849.59|6399277.896,245
319073.94|6399253.144,247
317549.756|6395205.466,157
315445.878|6400281.877,287
308674.223|6404767.731,
324341.042|6406090.786,469
314237.896|6400254.346,286
318967.983|6399565.675,271
328900.04|6403517.657,404
321850.73|6394850.65,160
315703.731|6394352.006,135
323710.93|6408059.299,515
314834.803|6395524.229,154
322627.51|6402901.179,371
315865.504|6396781.218,191
316508.876|6401268.215,314
315946.402|6396725.583,191
324019.886|6403250.898,398
322120.585|6394926.725,143
331643.881|6387484.119,
327758.535|6397575.821,218
321368.164|6399709.356,273
318998.329|6397264.255,211
322992.491|6400440.903,296
316305.923|6401827.312,338
314653.28|6394170.521,110
322568.711|6393363.418,94
318663.988|6392659.524,72
323990.199|6407916.506,515
318533.37|6397942.183,227
322327.695|6392955.873,94
306379.346|6400787.796,279
321473.173|6396507.402,178
314079.897|6393467.428,109
316410.238|6398887.425,244
326107.484|6401522.441,325
317444.654|6395231.282,157
321212.955|6409834.221,549
322385.847|6392338.756,76
322147.124|6394418.154,143
325794.696|6405930.526,471
319480.754|6399795.064,271
319815.668|6399110.17,248
317478.668|6402032.132,339
324413.613|6400939.84,323
315681.261|6403711.034,388
312487.929|6394090.073,107
320969.847|6407546.612,497
318788.573|6399606.936,270
313951.142|6400368.859,285
311903.704|6405968.931,456
321055.043|6399576.973,273
319065.173|6394047.822,115
316877.197|6400751.195,289
317860.584|6400554.251,290
314412.848|6400236.422,286
313042.219|6394781.69,132
326234.258|6402794.562,375
307220.936|6391085.63,36
322936.733|6410800.334,577
315445.433|6399842.362,267
318952.873|6399925.686,271
319229.092|6400134.178,271
314636.203|6393678.881,110
328872.815|6403510.094,404
314758.922|6405921.655,458
323080.87|6400673.544,296
324096.813|6402132.973,347
329097.839|6401659.08,353
333171.051|6396177.467,
313818.245|6399033.583,242
328379.959|6394164.367,149
321381.625|6397174.35,214
333021.701|6410421.109,
316651.275|6393321.328,88
310420.354|6399291.737,238
319403.65|6400382.898,292
315131.868|6402142.481,337
321504.504|6397052.837,198
310415.04|6400216.381,261
312309.681|6397160.96,187
313334.759|6395087.435,152
314238.3|6400384.088,286
321480.97|6408683.56,531
323042.687|6394645.757,144
310410.603|6399742.362,261
312565.202|6402647.176,360
321518.393|6394886.341,142
326309.147|6403264.666,401
321599.611|6396680.802,198
318640.395|6394270.27,139
319752.583|6411689.798,583
321573.325|6407002.675,498
326128.292|6410319.446,569
327054.469|6392944.778,99
319574.895|6399951.83,271
312954.395|6396817.006,188
326753.934|6396304.73,183
312606.434|6396232.641,170
315770.0|6403862.242,415
321771.249|6400670.457,294
329841.049|6400843.374,302
316995.134|6390181.257,28
328598.68|6394930.631,166
318257.181|6402505.0,366
321553.93|6397833.956,214
319851.293|6397794.714,212
317321.765|6395015.575,157
319405.359|6398784.234,248
322067.189|6395934.398,179
321661.899|6397255.336,214
320349.339|6399734.084,272
319755.166|6402923.193,368
318402.584|6398779.687,227
318469.815|6398344.54,227
317942.933|6400412.574,290
325635.0|6388348.957,12
324374.583|6406548.806,486
307248.392|6402380.354,331
322524.864|6402577.045,371
318670.134|6397656.355,211
307073.14|6390860.797,36
323440.103|6406995.202,500
320696.425|6401050.674,319
322281.427|6392829.583,94
319794.059|6399370.334,248
325996.174|6410356.237,569
324358.461|6403141.064,373
323037.556|6387834.864,
319751.861|6399374.492,248
320947.885|6395105.471,159
321380.88|6400832.785,294
319911.738|6401676.027,318
322657.478|6394498.487,143
309278.29|6403449.064,382
320848.422|6392571.846,74
322981.968|6401737.59,346
316045.485|6399481.299,244
318666.112|6399431.193,247
321081.616|6409667.023,549
322787.432|6392792.292,95
310540.827|6401415.628,309
321854.586|6392993.868,94
320527.366|6405581.025,464
325559.003|6401293.462,324
321084.474|6404561.612,421
320276.774|6404663.967,420
321852.394|6395500.564,160
316713.837|6401255.474,314
319159.65|6399242.502,247
329445.232|6394535.068,150
307406.282|6401846.206,331
312457.512|6396955.658,187
316245.548|6392664.638,87
317676.667|6400130.75,269
314105.439|6392957.852,85
315875.515|6396555.445,191
318158.131|6394178.832,114
320929.403|6397032.831,197
324215.313|6389032.703,20
319559.401|6399878.146,271
313255.366|6402622.731,361
317178.109|6394127.208,113
318795.969|6399202.799,247
318142.579|6392701.367,89
305870.867|6403359.307,
325286.507|6400478.176,298
324044.15|6403190.033,398
323177.72|6392759.205,95
320609.361|6395046.856,159
317576.72|6395553.594,157
313357.127|6402865.934,361
317148.923|6397293.565,209
319364.553|6400843.545,292
321194.855|6403353.625,395
315411.604|6399879.371,267
314878.885|6395292.278,154
320363.757|6399445.053,249
322718.003|6402491.936,371
317618.63|6398796.256,246
313018.957|6403205.066,361
