Scenario,HexID,chargerAccessType,Annual_avg_daily_chargingTime_min_day,Annual_total_chargingTime_min_day,Annual_avg_daily_chargingCost_SEK_day,Annual_total_chargingCost_SEK_day,Annual_avg_daily_energy_kWh_day,Annual_total_energy_kWh_day
VIPV50_Wp700,3,home,3660.612442922374,1336123.5416666665,927.1427243160776,338407.0943753683,368.93150684931504,134660.0
VIPV50_Wp700,3,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,3,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,30,home,2146.1729452054797,783353.125,497.34771214570424,181531.91493318204,206.84931506849315,75500.0
VIPV50_Wp700,30,public,527.2035388127854,192429.29166666666,669.9075342465753,244516.25,121.8013698630137,44457.5
VIPV50_Wp700,30,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,300,home,1978.6304794520547,722200.125,528.0900778944721,192752.8784314823,199.45890410958904,72802.5
VIPV50_Wp700,300,public,1726.9505707762557,630336.9583333334,2132.719178082192,778442.5,387.7671232876712,141535.0
VIPV50_Wp700,300,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,301,home,1603.9466894977168,585440.5416666666,322.9461530477354,117875.3458624234,158.0471959115449,57687.22650771389
VIPV50_Wp700,301,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,301,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,302,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,302,public,58.94178082191781,21513.75,30.513698630136986,11137.5,5.5479452054794525,2025.0
VIPV50_Wp700,302,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,303,home,5358.793835616439,1955959.75,1187.1945290087367,433326.00308818894,544.1120089335567,198600.88326074817
VIPV50_Wp700,303,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,303,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,304,home,923.9866438356164,337255.125,157.25342465753425,57397.5,92.5068493150685,33765.0
VIPV50_Wp700,304,public,570.7676940639269,208330.20833333334,769.3219178082192,280802.5,139.87671232876713,51055.0
VIPV50_Wp700,304,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,305,home,13873.951484018264,5063992.291666666,3233.07340980774,1180071.7945798251,1402.4323533173533,511887.80896083394
VIPV50_Wp700,305,public,845.7843607305937,308711.2916666667,1260.5725404732254,460108.9772727273,229.19500735876827,83656.17768595042
VIPV50_Wp700,305,work,593.9722602739726,216799.875,334.958904109589,122260.0,83.73972602739725,30565.0
VIPV50_Wp700,306,home,9951.000228310502,3632115.0833333335,2059.77216438945,751816.8400021492,1002.7413023037568,366000.57534087123
VIPV50_Wp700,306,public,576.2949771689498,210347.6666666667,583.0753424657535,212822.5,106.01369863013699,38695.0
VIPV50_Wp700,306,work,1261.4986301369863,460447.0,664.9589041095891,242710.0,166.23972602739727,60677.5
VIPV50_Wp700,307,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,307,public,489.0997716894977,178521.41666666666,515.2671232876712,188072.5,93.68493150684931,34195.0
VIPV50_Wp700,307,work,1169.7341324200913,426952.9583333333,607.972602739726,221910.0,151.9931506849315,55477.5
VIPV50_Wp700,308,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,308,public,170.95958904109588,62400.25,261.9657534246575,95617.5,47.63013698630137,17385.0
VIPV50_Wp700,308,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,309,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,309,public,256.64098173515987,93673.95833333334,290.4828767123288,106026.25,52.81506849315068,19277.5
VIPV50_Wp700,309,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,31,home,1842.983105022831,672688.8333333334,440.14675790644554,160653.56663585262,191.52678794839414,69907.27760116386
VIPV50_Wp700,31,public,100.6324200913242,36730.833333333336,78.35616438356165,28600.000000000004,14.246575342465754,5200.0
VIPV50_Wp700,31,work,481.1852739726027,175632.625,284.4931506849315,103840.0,71.12328767123287,25960.0
VIPV50_Wp700,310,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,310,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,310,work,507.86449771689496,185370.54166666666,275.45205479452056,100540.0,68.86301369863014,25135.0
VIPV50_Wp700,311,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,311,public,78.55707762557077,28673.333333333332,62.38356164383562,22770.0,11.342465753424657,4140.0
VIPV50_Wp700,311,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,312,home,14618.166780821917,5335630.875,3269.4807420432553,1193360.4708457883,1510.7961094167904,551440.5799371285
VIPV50_Wp700,312,public,4433.357305936072,1618175.4166666665,5167.890410958904,1886280.0,939.6164383561644,342960.0
VIPV50_Wp700,312,work,837.3704337899543,305640.2083333333,395.47945205479454,144350.0,98.86986301369863,36087.5
VIPV50_Wp700,313,home,7250.080821917808,2646279.5,1710.4273992354035,624306.0007209223,744.7768605484882,271843.5541001982
VIPV50_Wp700,313,public,995.3734018264839,363311.2916666666,1252.7945205479452,457270.0,227.78082191780823,83140.0
VIPV50_Wp700,313,work,286.8536529680365,104701.58333333333,153.67123287671234,56090.0,38.417808219178085,14022.5
VIPV50_Wp700,314,home,5123.685502283105,1870145.2083333335,1254.0582914683434,457731.2763859454,526.3342306126448,192111.99417361533
VIPV50_Wp700,314,public,1772.969292237443,647133.7916666666,1798.6883561643835,656521.25,327.0342465753425,119367.5
VIPV50_Wp700,314,work,4310.208675799087,1573226.1666666667,2269.6438356164385,828420.0,567.4109589041096,207105.0
VIPV50_Wp700,315,home,4485.392123287671,1637168.125,1023.6772179476758,373642.18455090164,459.027397260274,167545.0
VIPV50_Wp700,315,public,7534.948287671233,2750256.125,8573.256849315068,3129238.75,1558.7739726027398,568952.5
VIPV50_Wp700,315,work,561.6616438356165,205006.5,254.3013698630137,92820.0,63.57534246575342,23205.0
VIPV50_Wp700,316,home,11883.542694063928,4337493.083333334,2815.937620358975,1027817.2314310259,1215.0683127691468,443499.9341607386
VIPV50_Wp700,316,public,3619.925114155251,1321272.6666666665,4075.27397260274,1487475.0,740.9589041095891,270450.0
VIPV50_Wp700,316,work,1642.7416666666666,599600.7083333333,984.4657534246576,359330.0,246.1164383561644,89832.5
VIPV50_Wp700,317,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,317,public,200.17465753424656,73063.75,180.21917808219177,65780.0,32.76712328767123,11960.0
VIPV50_Wp700,317,work,1998.3795662100456,729408.5416666666,1088.6301369863013,397350.0,272.1575342465753,99337.5
VIPV50_Wp700,318,home,1893.114497716895,690986.7916666666,423.29151637106366,154501.40347543824,196.1443392883709,71592.68384025538
VIPV50_Wp700,318,public,1097.0899543378996,400437.8333333333,1119.2123287671234,408512.5,203.4931506849315,74275.0
VIPV50_Wp700,318,work,3352.2134703196343,1223557.9166666665,1637.5616438356165,597710.0,409.3904109589041,149427.5
VIPV50_Wp700,319,home,864.0458904109589,315376.75,225.5952989167186,82342.2841046023,87.13698630136986,31805.0
VIPV50_Wp700,319,public,1599.463926940639,583804.3333333333,1778.2328767123288,649055.0,323.3150684931507,118010.0
VIPV50_Wp700,319,work,1489.101598173516,543522.0833333334,707.6986301369863,258310.0,176.92465753424656,64577.5
VIPV50_Wp700,32,home,416.90445205479455,152170.125,77.98165765651704,28463.305044628723,39.1199200434575,14278.770815861986
VIPV50_Wp700,32,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,32,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,320,home,11126.157305936073,4061047.4166666665,2394.277260274233,873911.2000000951,1096.0568072792357,400060.734656921
VIPV50_Wp700,320,public,4256.405821917808,1553588.125,4433.360959896285,1618176.7503621439,806.0656290720517,294213.95461129886
VIPV50_Wp700,320,work,215.54566210045664,78674.16666666667,105.78082191780823,38610.0,26.445205479452056,9652.5
VIPV50_Wp700,321,home,11111.5651826484,4055721.2916666665,2822.3172259859316,1030145.787484865,1117.7207450972667,407968.0719605023
VIPV50_Wp700,321,public,6537.671347031963,2386250.0416666665,6862.410441814729,2504779.811262376,1247.71098942086,455414.51113861386
VIPV50_Wp700,321,work,1566.357420091324,571720.4583333333,854.6849315068494,311960.0,213.67123287671234,77990.0
VIPV50_Wp700,322,home,14958.761301369863,5459947.875,3281.249695364009,1197656.1388078632,1533.0446300238534,559561.2899587065
VIPV50_Wp700,322,public,3835.968949771689,1400128.6666666665,4051.6164383561645,1478840.0,736.6575342465753,268880.0
VIPV50_Wp700,322,work,887.9271689497716,324093.4166666666,483.3972602739726,176440.0,120.84931506849315,44110.0
VIPV50_Wp700,323,home,8878.460616438357,3240638.125,2101.411138921979,767015.0657065222,906.2687136196781,330788.08047118253
VIPV50_Wp700,323,public,1258.9922374429223,459532.1666666666,1566.7465753424658,571862.5,284.86301369863014,103975.0
VIPV50_Wp700,323,work,3084.839383561644,1125966.375,1634.1917808219177,596480.0,408.54794520547944,149120.0
VIPV50_Wp700,324,home,20872.693150684932,7618533.0,5231.546978719935,1909514.6472327765,2149.206303192673,784460.3006653257
VIPV50_Wp700,324,public,4346.739840182649,1586560.0416666667,5441.647260273972,1986201.25,989.3904109589041,361127.5
VIPV50_Wp700,324,work,588.6334474885845,214851.20833333334,302.32876712328766,110350.0,75.58219178082192,27587.5
VIPV50_Wp700,325,home,18794.481621004565,6859985.791666666,4659.3940837777345,1700678.840578873,1909.5188414201207,696974.3771183441
VIPV50_Wp700,325,public,471.9236301369863,172252.125,436.79794520547944,159431.25,79.41780821917808,28987.5
VIPV50_Wp700,325,work,156.5732876712329,57149.25,79.83561643835617,29140.0,19.958904109589042,7285.0
VIPV50_Wp700,326,home,2191.8707762557074,800032.8333333333,527.0243350797851,192363.88230412157,217.09223172339497,79238.66457903916
VIPV50_Wp700,326,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,326,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,327,home,270.5172374429224,98738.79166666667,68.36901990181782,24954.692264163503,28.671232876712327,10465.0
VIPV50_Wp700,327,public,704.0647260273972,256983.625,838.7123287671233,306130.0,152.4931506849315,55660.0
VIPV50_Wp700,327,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,328,home,4776.09006849315,1743272.875,1253.1295383573063,457392.2815004168,490.16438356164383,178910.0
VIPV50_Wp700,328,public,674.0285388127853,246020.41666666666,886.931506849315,323730.0,161.26027397260273,58860.0
VIPV50_Wp700,328,work,277.8392694063927,101411.33333333333,140.986301369863,51460.0,35.24657534246575,12865.0
VIPV50_Wp700,329,home,999.7667808219178,364914.875,267.69584721894375,97708.98423491447,110.61643835616438,40375.0
VIPV50_Wp700,329,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,329,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,33,home,2567.6006849315067,937174.25,686.8492415264654,250699.9731571599,257.94520547945206,94150.0
VIPV50_Wp700,33,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,33,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,330,home,7437.881735159816,2714826.833333333,1726.6054694012219,630210.996331446,757.4563264182945,276471.55914267746
VIPV50_Wp700,330,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,330,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,331,home,7236.0853881278545,2641171.166666667,1670.0251338826113,609559.1738671531,739.0848071011969,269765.9545919369
VIPV50_Wp700,331,public,2655.689383561644,969326.625,3016.476702857802,1101013.9965430978,548.4503096105095,200184.363007836
VIPV50_Wp700,331,work,1080.1305936073059,394247.6666666666,541.1232876712329,197510.0,135.28082191780823,49377.5
VIPV50_Wp700,332,home,1196.5939497716895,436756.7916666666,251.8522994254069,91926.08929027352,121.05479452054794,44185.0
VIPV50_Wp700,332,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,332,work,299.8791095890411,109455.875,152.87671232876713,55800.0,38.21917808219178,13950.0
VIPV50_Wp700,333,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,333,public,38.24931506849315,13961.0,41.58904109589041,15180.0,7.561643835616438,2760.0
VIPV50_Wp700,333,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,334,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,334,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,334,work,151.32020547945206,55231.875,84.63013698630137,30890.0,21.15753424657534,7722.5
VIPV50_Wp700,335,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,335,public,131.2326484018265,47899.91666666667,150.83561643835617,55055.0,27.424657534246574,10010.0
VIPV50_Wp700,335,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,336,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,336,public,864.94200913242,315703.8333333333,850.3527397260274,310378.75,154.6095890410959,56432.5
VIPV50_Wp700,336,work,638.8730593607306,233188.6666666667,274.1917808219178,100080.0,68.54794520547945,25020.0
VIPV50_Wp700,337,home,16822.867465753425,6140346.625,3767.467833160416,1375125.7591035517,1697.209212104523,619481.3624181509
VIPV50_Wp700,337,public,1499.3779680365299,547272.9583333334,1889.5513698630136,689686.25,343.55479452054794,125397.5
VIPV50_Wp700,337,work,297.33253424657534,108526.375,132.24657534246575,48270.0,33.06164383561644,12067.5
VIPV50_Wp700,338,home,9910.17910958904,3617215.375,2308.0944811812083,842454.485631141,991.3825074324689,361854.61521285115
VIPV50_Wp700,338,public,2832.966095890411,1034032.625,3442.9246575342468,1256667.5,625.986301369863,228485.0
VIPV50_Wp700,338,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,339,home,11303.147260273972,4125648.75,2818.6090869479294,1028792.3167359942,1147.029554083537,418665.787240491
VIPV50_Wp700,339,public,906.7969178082192,330980.875,824.3972602739726,300905.0,149.8904109589041,54710.0
VIPV50_Wp700,339,work,363.3625570776256,132627.33333333334,153.5068493150685,56030.0,38.37671232876713,14007.5
VIPV50_Wp700,34,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,34,public,136.16575342465754,49700.5,158.44520547945206,57832.5,28.80821917808219,10515.0
VIPV50_Wp700,34,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,340,home,10562.032648401828,3855141.916666667,2403.2034954864484,877169.2758525537,1076.1825935533982,392806.6466469903
VIPV50_Wp700,340,public,4300.721118721461,1569763.2083333333,4358.938356164384,1591012.5,792.5342465753424,289275.0
VIPV50_Wp700,340,work,1006.3689497716894,367324.6666666666,511.3972602739726,186660.0,127.84931506849315,46665.0
VIPV50_Wp700,341,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,341,public,1309.657305936073,478024.9166666667,1470.5719178082193,536758.75,267.3767123287671,97592.5
VIPV50_Wp700,341,work,1962.8897260273973,716454.75,1029.6438356164383,375820.0,257.4109589041096,93955.0
VIPV50_Wp700,342,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,342,public,2023.152283105023,738450.5833333334,2156.0753424657532,786967.5,392.013698630137,143085.0
VIPV50_Wp700,342,work,1080.1350456621003,394249.2916666666,509.9178082191781,186120.0,127.47945205479452,46530.0
VIPV50_Wp700,343,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,343,public,162.74668949771691,59402.54166666667,127.17808219178082,46420.0,23.123287671232877,8440.0
VIPV50_Wp700,343,work,540.0772831050228,197128.20833333334,244.63013698630138,89290.0,61.157534246575345,22322.5
VIPV50_Wp700,344,home,157.93858447488583,57647.58333333333,26.66780821917808,9733.75,15.047945205479452,5492.5
VIPV50_Wp700,344,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,344,work,2744.922716894977,1001896.7916666666,1453.2602739726028,530440.0,363.3150684931507,132610.0
VIPV50_Wp700,345,home,5813.092579908676,2121778.791666667,1402.9389674226486,512072.7231092668,609.4710844834168,222456.94583644715
VIPV50_Wp700,345,public,2251.934817351598,821956.2083333334,2283.931506849315,833635.0,415.26027397260276,151570.0
VIPV50_Wp700,345,work,2950.9453196347035,1077095.0416666667,1500.5205479452054,547690.0,375.13013698630135,136922.5
VIPV50_Wp700,346,home,3328.927397260274,1215058.5,762.7024081466345,278386.3789735216,359.3964341329653,131179.69845853234
VIPV50_Wp700,346,public,1163.775,424777.875,1085.0821917808219,396055.0,197.2876712328767,72010.0
VIPV50_Wp700,346,work,385.96974885844753,140878.95833333334,173.72602739726028,63410.0,43.43150684931507,15852.5
VIPV50_Wp700,347,home,6104.317808219178,2228076.0,1408.544228708778,514118.64347870403,627.8356164383562,229160.0
VIPV50_Wp700,347,public,4688.5134703196345,1711307.4166666665,5806.982876712329,2119548.75,1055.8150684931506,385372.5
VIPV50_Wp700,347,work,2233.781278538813,815330.1666666666,1202.9041095890411,439060.0,300.7260273972603,109765.0
VIPV50_Wp700,348,home,11496.598630136987,4196258.5,2615.7172712901765,954736.8040209145,1143.3501660568543,417322.8106107518
VIPV50_Wp700,348,public,1666.138698630137,608140.625,2105.181506849315,768391.25,382.76027397260276,139707.5
VIPV50_Wp700,348,work,381.13470319634706,139114.1666666667,195.58904109589042,71390.0,48.897260273972606,17847.5
VIPV50_Wp700,349,home,16997.873515981733,6204223.833333333,4096.807346891703,1495334.6816154716,1763.3824465081498,643634.5929754747
VIPV50_Wp700,349,public,5376.835616438356,1962545.0,6147.380136986301,2243793.75,1117.7054794520548,407962.5
VIPV50_Wp700,349,work,92.31164383561644,33693.75,54.246575342465746,19799.999999999996,13.561643835616437,4949.999999999999
VIPV50_Wp700,35,home,2024.0091324200914,738763.3333333334,470.8790186917163,171870.84182247645,222.53294876278218,81224.5262984155
VIPV50_Wp700,35,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,35,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,350,home,9110.589383561644,3325365.125,2014.3389424897157,735233.7140087462,927.8792728029412,338675.9345730735
VIPV50_Wp700,350,public,1729.9512557077624,631432.2083333333,1707.1849315068494,623122.5,310.3972602739726,113295.0
VIPV50_Wp700,350,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,351,home,7980.52899543379,2912893.0833333335,2045.6052841218939,746645.9287044912,825.3693079025421,301259.79738442786
VIPV50_Wp700,351,public,1558.3722602739726,568805.875,2169.180376183413,791750.8373069457,394.3964320333478,143954.69769217196
VIPV50_Wp700,351,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,352,home,8171.236872146118,2982501.458333333,1861.713825749426,679525.5463985405,819.4953092545443,299115.7878779087
VIPV50_Wp700,352,public,5884.3198630136985,2147776.75,6600.914282517406,2409333.713118853,1200.166233184983,438060.6751125188
VIPV50_Wp700,352,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,353,home,12939.41712328767,4722887.25,3265.025380678619,1191734.263947696,1306.5385182476189,476886.55916038086
VIPV50_Wp700,353,public,1885.6331050228312,688256.0833333334,2140.2157534246576,781178.75,389.13013698630135,142032.5
VIPV50_Wp700,353,work,598.5776255707763,218480.83333333334,278.6849315068493,101720.0,69.67123287671232,25430.0
VIPV50_Wp700,354,home,6547.774771689497,2389937.7916666665,1333.9600106856926,486895.4039002778,670.8417555761985,244857.24078531246
VIPV50_Wp700,354,public,511.35616438356163,186645.0,655.931506849315,239415.0,119.26027397260275,43530.0
VIPV50_Wp700,354,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,355,home,11188.110388127854,4083660.2916666665,2707.000564592207,988055.2060761555,1143.656478605536,417434.61469102063
VIPV50_Wp700,355,public,1623.6263698630137,592623.625,2108.8356164383563,769725.0,383.4246575342466,139950.0
VIPV50_Wp700,355,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,356,home,14526.520662100458,5302180.041666667,3424.2607377826675,1249855.1692906737,1489.7094968847503,543743.9663629339
VIPV50_Wp700,356,public,2399.122146118721,875679.5833333333,2841.6917808219177,1037217.5,516.6712328767123,188585.0
VIPV50_Wp700,356,work,193.11621004566211,70487.41666666667,85.47945205479452,31200.0,21.36986301369863,7800.0
VIPV50_Wp700,357,home,2277.869178082192,831422.25,540.7773408471504,197383.72940920992,233.48311638944244,85221.3374821465
VIPV50_Wp700,357,public,1037.627283105023,378733.9583333334,1159.4075342465753,423183.75,210.8013698630137,76942.5
VIPV50_Wp700,357,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,358,home,723.5689497716895,264102.6666666667,144.25689942732023,52653.768290971886,65.65068493150685,23962.5
VIPV50_Wp700,358,public,204.650799086758,74697.54166666667,300.3150684931507,109615.0,54.602739726027394,19930.0
VIPV50_Wp700,358,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,359,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,359,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,359,work,77.63196347031963,28335.666666666664,30.21917808219178,11030.0,7.554794520547945,2757.5
VIPV50_Wp700,36,home,1493.3009132420088,545054.8333333333,411.8659747547854,150331.08078549666,147.65068493150685,53892.5
VIPV50_Wp700,36,public,761.0479452054794,277782.5,963.1479976093444,351549.0191274107,175.1178177471535,63918.003477711034
VIPV50_Wp700,36,work,178.99851598173515,65334.458333333336,106.41095890410959,38840.0,26.602739726027398,9710.0
VIPV50_Wp700,360,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,360,public,697.7402968036529,254675.2083333333,901.9246575342465,329202.5,163.986301369863,59855.0
VIPV50_Wp700,360,work,3860.750799086758,1409174.0416666667,1906.054794520548,695710.0,476.513698630137,173927.5
VIPV50_Wp700,361,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,361,public,1616.697602739726,590094.625,1513.7808219178082,552530.0,275.2328767123288,100460.0
VIPV50_Wp700,361,work,18047.2401826484,6587242.666666666,9221.123287671233,3365710.0,2305.280821917808,841427.5
VIPV50_Wp700,362,home,19557.721232876713,7138568.25,4637.821298221598,1692804.7738508834,1995.8501037448543,728485.2878668718
VIPV50_Wp700,362,public,5585.119520547945,2038568.625,6047.212328767123,2207232.5,1099.4931506849316,401315.0
VIPV50_Wp700,362,work,123.59794520547945,45113.25,64.82191780821918,23660.0,16.205479452054796,5915.0
VIPV50_Wp700,363,home,6247.497602739726,2280336.625,1522.4383870649096,555690.011278692,633.6318516759709,231275.62586172938
VIPV50_Wp700,363,public,933.7574200913241,340821.4583333333,950.2568493150685,346843.75,172.77397260273972,63062.5
VIPV50_Wp700,363,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,364,home,14884.941324200912,5433003.583333333,3406.3011448717393,1243299.917878185,1507.6760887247924,550301.7723845493
VIPV50_Wp700,364,public,1762.6186073059364,643355.7916666667,1967.5411096992673,718152.5050402326,357.7347472180486,130573.18273458774
VIPV50_Wp700,364,work,208.52271689497715,76110.79166666666,107.78082191780823,39340.0,26.945205479452056,9835.0
VIPV50_Wp700,365,home,8931.57716894977,3260025.6666666665,2099.1354643020372,766184.4444702435,891.6602779437434,325456.00144946633
VIPV50_Wp700,365,public,3758.9013698630138,1371999.0,4352.948630136986,1588826.25,791.445205479452,288877.5
VIPV50_Wp700,365,work,49.1296803652968,17932.333333333332,22.684931506849313,8280.0,5.671232876712328,2070.0
VIPV50_Wp700,366,home,2855.250114155251,1042166.2916666666,666.989701003191,243451.24086616474,293.2739726027397,107045.0
VIPV50_Wp700,366,public,651.7899543378995,237903.33333333334,725.5479452054794,264825.0,131.91780821917808,48150.0
VIPV50_Wp700,366,work,2195.5778538812788,801385.9166666667,989.3150684931506,361100.0,247.32876712328766,90275.0
VIPV50_Wp700,367,home,5396.697945205479,1969794.75,1352.227075744544,493562.8826467585,559.0252302169306,204044.20902917965
VIPV50_Wp700,367,public,3480.078767123288,1270228.75,3959.208904109589,1445111.25,719.8561643835617,262747.5
VIPV50_Wp700,367,work,97.27123287671233,35504.0,27.34246575342466,9980.0,6.835616438356165,2495.0
VIPV50_Wp700,368,home,8432.892579908676,3078005.7916666665,2089.7945653870183,762775.0163662618,846.9109589041096,309122.5
VIPV50_Wp700,368,public,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,368,work,25.980707762557074,9482.958333333332,9.972602739726028,3640.0,2.493150684931507,910.0
VIPV50_Wp700,369,home,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,369,public,970.5222602739726,354240.625,1263.6438356164383,461230.0,229.75342465753425,83860.0
VIPV50_Wp700,369,work,1486.54200913242,542587.8333333333,710.4109589041096,259300.0,177.6027397260274,64825.0
VIPV50_Wp700,37,home,328.3623287671233,119852.25,59.73453909374423,21803.106769216643,30.781948032954716,11235.41103202847
VIPV50_Wp700,37,public,280.13527397260276,102249.375,316.1746575342466,115403.75,57.486301369863014,20982.5
VIPV50_Wp700,37,work,0.0,0.0,0.0,0.0,0.0,0.0
VIPV50_Wp700,370,home,7466.386529680364,2725231.083333333,1866.852707262325,681401.2381507487,776.2397260273973,283327.5
VIPV50_Wp700,370,public,4184.106735159817,1527198.9583333333,4329.667808219178,1580328.75,787.2123287671233,287332.5
VIPV50_Wp700,370,work,1118.05,408088.25,598.4109589041096,218420.0,149.6027397260274,54605.0
VIPV50_Wp700,371,home,3989.423401826484,1456139.5416666667,1032.002041179947,376680.7450306806,415.4179677345664,151627.55822311674
VIPV50_Wp700,371,public,1015.9071917808219,370806.125,1084.2534246575342,395752.5,197.13698630136986,71955.0
VIPV50_Wp700,371,work,648.3865296803654,236661.08333333334,334.958904109589,122260.0,83.73972602739725,30565.0
VIPV50_Wp700,372,home,646.2535388127855,235882.5416666667,173.90902177172512,63476.79294667967,64.9931506849315,23722.5
VIPV50_Wp700,372,public,280.3587899543379,102330.95833333333,319.82876712328766,116737.5,58.15068493150685,21225.0
VIPV50_Wp700,372,work,104.21655251141554,38039.04166666667,47.80821917808219,17450.0,11.952054794520548,4362.5
VIPV50_Wp700,373,home,5922.273744292238,2161629.916666667,1333.574002721309,486754.51099327777,603.7328767123288,220362.5
VIPV50_Wp700,373,public,1496.0366438356164,546053.375,1908.6883561643835,696671.25,347.0342465753425,126667.5
VIPV50_Wp700,373,work,1352.5760273972603,493690.25,723.7534246575342,264170.0,180.93835616438355,66042.5
VIPV50_Wp700,374,home,2156.911187214612,787272.5833333334,544.6675741923007,198803.66458018974,218.63571867205965,79802.03731530177
VIPV50_Wp700,374,public,1672.1989726027398,610352.625,1799.6206954556435,656861.5538413099,327.203762810117,119429.3734256927
VIPV50_Wp700,374,work,896.4119863013699,327190.375,462.2191780821918,168710.0,115.55479452054794,42177.5
VIPV50_Wp700,375,home,4366.830136986301,1593893.0,981.3128287294759,358179.1824862587,446.37122511440214,162925.49716675677
VIPV50_Wp700,375,public,2574.3478310502283,939636.9583333333,3142.8994126129182,1147158.285603715,571.4362568387124,208574.23374613002
VIPV50_Wp700,375,work,226.36312785388128,82622.54166666667,95.42465753424658,34830.0,23.856164383561644,8707.5
VIPV50_Wp700,376,home,931.7380136986301,340084.375,157.69453091611646,57558.503784382505,96.66233395120892,35281.751892191256
VIPV50_Wp700,376,public,588.2799086757991,214722.16666666666,791.3972602739726,288860.0,143.8904109589041,52520.0
