HexID,chargerAccessType,chargingTime_min_day,chargingCost_SEK_day,energy_kWh_day,Scenario,Season
46,public,1821.5833333333333,2351.25,427.5,VIPV50_Wp700,WINTER
47,home,1811.375,496.97037350037186,185.0,VIPV50_Wp700,WINTER
47,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
47,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
48,home,461.7916666666667,112.49999999999999,37.5,VIPV50_Wp700,WINTER
48,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
48,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
49,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
49,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
49,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
50,home,982.0416666666666,259.49413129041324,92.5,VIPV50_Wp700,WINTER
50,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
50,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
51,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
51,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
51,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
52,home,814.125,188.12119351041508,87.5,VIPV50_Wp700,WINTER
52,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
52,public,306.75,192.5,35.0,VIPV50_Wp700,WINTER
53,home,28975.25,7314.508436921124,2896.171262138531,VIPV50_Wp700,WINTER
53,work,1251.6666666666667,729.9999999999999,182.49999999999997,VIPV50_Wp700,WINTER
53,public,1375.375,1471.25,267.5,VIPV50_Wp700,WINTER
54,home,1156.9166666666667,353.04864494531364,130.0,VIPV50_Wp700,WINTER
54,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
54,public,1180.125,1650.0,300.0,VIPV50_Wp700,WINTER
55,home,567.3333333333334,179.04817861339603,60.00000000000001,VIPV50_Wp700,WINTER
55,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
55,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
56,home,12697.833333333334,3241.826653137149,1279.7920562521617,VIPV50_Wp700,WINTER
56,work,786.125,360.0,90.0,VIPV50_Wp700,WINTER
56,public,2984.4583333333335,3630.0,660.0,VIPV50_Wp700,WINTER
57,home,17334.166666666668,4485.035692685343,1740.4802394071821,VIPV50_Wp700,WINTER
57,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
57,public,2438.625,3616.25,657.5,VIPV50_Wp700,WINTER
58,home,4264.458333333333,1112.578299211812,437.5,VIPV50_Wp700,WINTER
58,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
58,public,376.8333333333333,330.0,60.0,VIPV50_Wp700,WINTER
59,home,2843.875,690.8406252089417,285.78102539530425,VIPV50_Wp700,WINTER
59,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
59,public,535.0833333333334,660.0,120.0,VIPV50_Wp700,WINTER
60,home,7901.666666666667,2077.116850393133,805.0,VIPV50_Wp700,WINTER
60,work,691.25,400.0,100.0,VIPV50_Wp700,WINTER
60,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
61,home,980.0833333333334,250.75259331689486,107.50000000000001,VIPV50_Wp700,WINTER
61,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
61,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
62,home,3081.75,856.3074274747692,317.5,VIPV50_Wp700,WINTER
62,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
62,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
63,home,1351.3333333333333,285.0,135.0,VIPV50_Wp700,WINTER
63,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
63,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
64,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
64,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
64,public,327.4166666666667,508.75,92.5,VIPV50_Wp700,WINTER
65,home,1484.7916666666667,390.5074764576797,155.0,VIPV50_Wp700,WINTER
65,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
65,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
66,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
66,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
66,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
67,home,3024.9166666666665,752.5036722911896,317.5,VIPV50_Wp700,WINTER
67,work,256.5833333333333,130.0,32.5,VIPV50_Wp700,WINTER
67,public,301.625,247.50000000000003,45.0,VIPV50_Wp700,WINTER
68,home,3121.9583333333335,797.1818234973103,325.0,VIPV50_Wp700,WINTER
68,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
68,public,2642.3333333333335,2750.0,500.0,VIPV50_Wp700,WINTER
69,home,3090.3333333333335,676.2777238826299,317.5,VIPV50_Wp700,WINTER
69,work,496.66666666666663,330.0,82.5,VIPV50_Wp700,WINTER
69,public,206.0,206.24999999999997,37.5,VIPV50_Wp700,WINTER
70,home,11568.041666666666,2945.2040809961213,1202.5,VIPV50_Wp700,WINTER
70,work,290.875,150.00000000000003,37.50000000000001,VIPV50_Wp700,WINTER
70,public,1363.375,1333.75,242.5,VIPV50_Wp700,WINTER
71,home,10123.625,2472.6117218940753,1042.5,VIPV50_Wp700,WINTER
71,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
71,public,1162.3333333333333,1141.25,207.5,VIPV50_Wp700,WINTER
72,home,5162.333333333333,1280.879017303825,542.5,VIPV50_Wp700,WINTER
72,work,3246.8333333333335,1650.0,412.5,VIPV50_Wp700,WINTER
72,public,1363.5416666666667,1430.0,260.0,VIPV50_Wp700,WINTER
73,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
73,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
73,public,64.04166666666666,27.500000000000004,5.000000000000001,VIPV50_Wp700,WINTER
74,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
74,work,1911.2083333333333,870.0,217.5,VIPV50_Wp700,WINTER
74,public,659.875,577.5,105.0,VIPV50_Wp700,WINTER
75,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
75,work,6641.625,3520.0,880.0,VIPV50_Wp700,WINTER
75,public,895.0833333333334,948.75,172.5,VIPV50_Wp700,WINTER
76,home,4617.5,1095.571503964774,475.0,VIPV50_Wp700,WINTER
76,work,4530.833333333333,2570.0,642.5,VIPV50_Wp700,WINTER
76,public,1441.5833333333333,1471.25,267.5,VIPV50_Wp700,WINTER
77,home,2636.5,630.5998083100197,272.5,VIPV50_Wp700,WINTER
77,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
77,public,628.4166666666666,701.25,127.5,VIPV50_Wp700,WINTER
78,home,1078.0833333333333,262.34189189189186,112.49999999999999,VIPV50_Wp700,WINTER
78,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
78,public,459.9166666666667,481.25,87.50000000000001,VIPV50_Wp700,WINTER
79,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
79,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
79,public,48.666666666666664,55.0,10.0,VIPV50_Wp700,WINTER
80,home,754.4583333333334,220.32142265422212,80.0,VIPV50_Wp700,WINTER
80,work,111.0,30.000000000000004,7.500000000000001,VIPV50_Wp700,WINTER
80,public,937.375,1265.0,230.0,VIPV50_Wp700,WINTER
81,home,1959.5833333333333,618.0772145779063,202.5,VIPV50_Wp700,WINTER
81,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
81,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
82,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
82,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
82,public,326.7916666666667,618.75,112.5,VIPV50_Wp700,WINTER
83,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
83,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
83,public,186.91666666666669,233.75,42.5,VIPV50_Wp700,WINTER
84,home,12092.458333333334,2955.131463141725,1232.2815440134038,VIPV50_Wp700,WINTER
84,work,645.8333333333334,380.0,95.0,VIPV50_Wp700,WINTER
84,public,1405.0416666666667,1375.0,250.0,VIPV50_Wp700,WINTER
85,home,18596.625,4658.031919185303,1925.4742262717773,VIPV50_Wp700,WINTER
85,work,504.0833333333333,320.0,80.0,VIPV50_Wp700,WINTER
85,public,2677.125,3300.0,600.0,VIPV50_Wp700,WINTER
86,home,19567.75,4860.980970296005,2006.249530454251,VIPV50_Wp700,WINTER
86,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
86,public,3755.375,4459.115278868814,810.7482325216025,VIPV50_Wp700,WINTER
87,home,5554.416666666667,1342.6565299694853,539.6256038647343,VIPV50_Wp700,WINTER
87,work,494.0,240.0,60.0,VIPV50_Wp700,WINTER
87,public,859.625,1017.5,185.0,VIPV50_Wp700,WINTER
88,home,4215.583333333333,1100.6532369836998,427.5,VIPV50_Wp700,WINTER
88,work,704.625,370.00000000000006,92.50000000000001,VIPV50_Wp700,WINTER
88,public,3435.1666666666665,3445.437043689883,626.443098852706,VIPV50_Wp700,WINTER
89,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
89,work,3731.2916666666665,1900.0,475.0,VIPV50_Wp700,WINTER
89,public,1334.625,1512.5,275.0,VIPV50_Wp700,WINTER
90,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
90,work,369.83333333333337,170.0,42.5,VIPV50_Wp700,WINTER
90,public,1741.8333333333333,2048.75,372.5,VIPV50_Wp700,WINTER
91,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
91,work,1193.9583333333333,590.0,147.5,VIPV50_Wp700,WINTER
91,public,1454.9166666666667,1512.5,275.0,VIPV50_Wp700,WINTER
92,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
92,work,2195.125,1020.0,255.0,VIPV50_Wp700,WINTER
92,public,974.1666666666666,1127.5,205.0,VIPV50_Wp700,WINTER
93,home,15132.041666666666,3812.8805855023793,1542.9857522515872,VIPV50_Wp700,WINTER
93,work,2080.8333333333335,1280.0,320.0,VIPV50_Wp700,WINTER
93,public,1061.2083333333333,1347.5,245.0,VIPV50_Wp700,WINTER
94,home,412.0,75.0,30.0,VIPV50_Wp700,WINTER
94,work,5308.125,2800.0,700.0,VIPV50_Wp700,WINTER
94,public,602.1666666666666,481.25,87.5,VIPV50_Wp700,WINTER
95,home,6065.458333333333,1438.4370640262616,623.0573420844252,VIPV50_Wp700,WINTER
95,work,720.5,420.0,105.0,VIPV50_Wp700,WINTER
95,public,1801.7916666666667,2035.0,370.0,VIPV50_Wp700,WINTER
96,home,6888.291666666667,1565.8431920495013,687.5,VIPV50_Wp700,WINTER
96,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
96,public,2013.8333333333333,2145.0,390.0,VIPV50_Wp700,WINTER
97,home,7170.041666666667,1805.669658388382,745.3867604021053,VIPV50_Wp700,WINTER
97,work,276.70833333333337,150.0,37.5,VIPV50_Wp700,WINTER
97,public,154.125,68.75,12.5,VIPV50_Wp700,WINTER
98,home,1942.7083333333333,506.50204725195505,195.69955759203665,VIPV50_Wp700,WINTER
98,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
98,public,589.7083333333334,742.5,135.0,VIPV50_Wp700,WINTER
99,home,11983.166666666666,2912.5953533204774,1220.8450466279228,VIPV50_Wp700,WINTER
99,work,561.1666666666666,260.0,65.0,VIPV50_Wp700,WINTER
99,public,409.125,550.0000000000001,100.00000000000001,VIPV50_Wp700,WINTER
100,home,14245.958333333334,3471.088796403818,1453.5803293691747,VIPV50_Wp700,WINTER
100,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
100,public,394.5416666666667,412.5,75.0,VIPV50_Wp700,WINTER
101,home,9868.625,2443.660225154383,1017.5,VIPV50_Wp700,WINTER
101,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
101,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
102,home,4578.5,1157.6374257635746,480.0,VIPV50_Wp700,WINTER
102,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
102,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
103,home,334.2916666666667,87.94102296450939,30.0,VIPV50_Wp700,WINTER
103,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
103,public,357.20833333333337,288.75,52.5,VIPV50_Wp700,WINTER
104,home,892.2083333333334,245.32770124838575,92.5,VIPV50_Wp700,WINTER
104,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
104,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
105,home,2554.4166666666665,651.3471737350574,261.97498062894795,VIPV50_Wp700,WINTER
105,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
105,public,372.375,495.0,90.0,VIPV50_Wp700,WINTER
106,home,1705.1666666666667,455.46866672588385,170.0,VIPV50_Wp700,WINTER
106,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
106,public,394.8333333333333,412.5,74.99999999999999,VIPV50_Wp700,WINTER
107,home,4513.375,1086.2845292428465,442.2718383311604,VIPV50_Wp700,WINTER
107,work,779.375,430.0,107.5,VIPV50_Wp700,WINTER
107,public,1207.0833333333333,1443.75,262.5,VIPV50_Wp700,WINTER
108,home,9281.5,2304.6208209892425,942.1383248730964,VIPV50_Wp700,WINTER
108,work,260.2916666666667,110.0,27.5,VIPV50_Wp700,WINTER
108,public,2319.2083333333335,2750.0,500.0,VIPV50_Wp700,WINTER
109,home,5528.583333333333,1340.3637610442067,567.7999329342507,VIPV50_Wp700,WINTER
109,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
109,public,713.0416666666666,756.25,137.5,VIPV50_Wp700,WINTER
110,home,16660.208333333332,4251.238840134571,1695.710197710718,VIPV50_Wp700,WINTER
110,work,976.125,480.0,120.0,VIPV50_Wp700,WINTER
110,public,4004.1666666666665,4496.25,817.5,VIPV50_Wp700,WINTER
111,home,4530.708333333333,1172.9059213908388,464.2305434295293,VIPV50_Wp700,WINTER
111,work,2326.25,1220.0,305.0,VIPV50_Wp700,WINTER
111,public,4414.0,4702.5,855.0,VIPV50_Wp700,WINTER
112,home,11558.583333333334,2965.553284894678,1180.0,VIPV50_Wp700,WINTER
112,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
112,public,1924.9166666666667,2035.0,370.0,VIPV50_Wp700,WINTER
113,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
113,work,5200.791666666667,2630.0,657.5,VIPV50_Wp700,WINTER
113,public,1910.7916666666667,2007.5,365.0,VIPV50_Wp700,WINTER
114,home,1852.5416666666667,530.3802791632355,197.5,VIPV50_Wp700,WINTER
114,work,4503.208333333333,2410.0,602.5,VIPV50_Wp700,WINTER
114,public,638.5,577.5,105.0,VIPV50_Wp700,WINTER
115,home,7872.916666666667,1995.0051333832491,776.2546155081072,VIPV50_Wp700,WINTER
115,work,1502.4166666666665,770.0,192.5,VIPV50_Wp700,WINTER
115,public,1833.4166666666667,2186.25,397.5,VIPV50_Wp700,WINTER
116,home,748.8333333333334,137.23294169304273,65.0,VIPV50_Wp700,WINTER
116,work,208.33333333333331,40.0,10.0,VIPV50_Wp700,WINTER
116,public,225.08333333333334,261.25,47.5,VIPV50_Wp700,WINTER
117,home,6069.291666666667,1547.1055074467204,598.7615935412562,VIPV50_Wp700,WINTER
117,work,845.625,530.0,132.5,VIPV50_Wp700,WINTER
117,public,2810.5416666666665,3602.5,655.0,VIPV50_Wp700,WINTER
118,home,7408.833333333333,1855.8789463699009,769.9096614682389,VIPV50_Wp700,WINTER
118,work,1660.5,910.0,227.5,VIPV50_Wp700,WINTER
118,public,6212.291666666667,7736.194793799356,1406.580871599883,VIPV50_Wp700,WINTER
119,home,7488.583333333333,1873.7020636563454,768.3011640896372,VIPV50_Wp700,WINTER
119,work,1296.375,570.0,142.5,VIPV50_Wp700,WINTER
119,public,1201.2916666666667,1155.0,210.0,VIPV50_Wp700,WINTER
120,home,10477.25,2399.185470719222,1021.9550883382205,VIPV50_Wp700,WINTER
120,work,516.75,270.0,67.5,VIPV50_Wp700,WINTER
120,public,1703.2916666666667,1938.75,352.5,VIPV50_Wp700,WINTER
121,home,2720.375,684.2488036740795,277.41351568785194,VIPV50_Wp700,WINTER
121,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
121,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
122,home,1911.3333333333333,442.47193777077587,202.5,VIPV50_Wp700,WINTER
122,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
122,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
123,home,9992.041666666666,2324.6067684514082,1015.8160621761658,VIPV50_Wp700,WINTER
123,work,171.45833333333334,70.00000000000001,17.500000000000004,VIPV50_Wp700,WINTER
123,public,1181.9583333333333,1485.0,270.0,VIPV50_Wp700,WINTER
124,home,10141.291666666666,2577.6500533857748,1043.7854303491185,VIPV50_Wp700,WINTER
124,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
124,public,1670.9166666666667,1883.75,342.5,VIPV50_Wp700,WINTER
125,home,12286.083333333334,3238.3416387720135,1243.1250818455628,VIPV50_Wp700,WINTER
125,work,779.125,440.0,110.0,VIPV50_Wp700,WINTER
125,public,3288.1666666666665,3657.5,665.0,VIPV50_Wp700,WINTER
126,home,18694.041666666668,4782.3510660993925,1871.33070854997,VIPV50_Wp700,WINTER
126,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
126,public,3895.5,4922.5,895.0,VIPV50_Wp700,WINTER
127,home,16639.666666666668,4189.343058863141,1660.0,VIPV50_Wp700,WINTER
127,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
127,public,2400.875,2598.75,472.5,VIPV50_Wp700,WINTER
128,home,6172.791666666667,1586.9158934426384,612.5,VIPV50_Wp700,WINTER
128,work,110.08333333333331,30.0,7.5,VIPV50_Wp700,WINTER
128,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
129,home,1021.7083333333334,180.0,90.0,VIPV50_Wp700,WINTER
129,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
129,public,740.9583333333333,623.2451923076924,113.3173076923077,VIPV50_Wp700,WINTER
130,home,817.75,251.3084683583002,90.0,VIPV50_Wp700,WINTER
130,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
130,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
131,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
131,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
131,public,640.7916666666666,783.75,142.5,VIPV50_Wp700,WINTER
132,home,4508.208333333333,1145.939310882238,445.86619182971975,VIPV50_Wp700,WINTER
132,work,185.875,39.99999999999999,9.999999999999998,VIPV50_Wp700,WINTER
132,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
133,home,13013.291666666666,3170.335167179638,1349.2454513553114,VIPV50_Wp700,WINTER
133,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
133,public,1442.1666666666667,1402.5,255.0,VIPV50_Wp700,WINTER
134,home,25746.041666666668,6347.805616825354,2643.3106704231145,VIPV50_Wp700,WINTER
134,work,1712.2083333333333,960.0,240.0,VIPV50_Wp700,WINTER
134,public,2721.25,3451.25,627.5,VIPV50_Wp700,WINTER
135,home,10545.875,2573.88080643342,1050.7236538439677,VIPV50_Wp700,WINTER
135,work,2964.25,1440.0,360.0,VIPV50_Wp700,WINTER
135,public,1786.5,2282.5,415.0,VIPV50_Wp700,WINTER
136,home,9648.458333333334,2445.009621207009,992.5,VIPV50_Wp700,WINTER
136,work,456.3333333333333,270.0,67.5,VIPV50_Wp700,WINTER
136,public,925.4583333333334,990.0,180.0,VIPV50_Wp700,WINTER
137,home,8066.916666666667,2004.8447165402154,813.4461525947155,VIPV50_Wp700,WINTER
137,work,105.125,40.0,10.0,VIPV50_Wp700,WINTER
137,public,684.375,893.75,162.5,VIPV50_Wp700,WINTER
138,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
138,work,1491.0,710.0,177.5,VIPV50_Wp700,WINTER
138,public,3370.4166666666665,4180.0,760.0,VIPV50_Wp700,WINTER
139,home,7472.666666666667,1733.588224490009,750.9252718711853,VIPV50_Wp700,WINTER
139,work,738.2916666666666,260.0,65.0,VIPV50_Wp700,WINTER
139,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
140,home,1181.1666666666667,263.64931846344484,122.5,VIPV50_Wp700,WINTER
140,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
140,public,417.1666666666667,316.25,57.5,VIPV50_Wp700,WINTER
141,home,19625.208333333332,4919.780853566377,1960.0,VIPV50_Wp700,WINTER
141,work,949.7916666666666,459.99999999999994,114.99999999999999,VIPV50_Wp700,WINTER
141,public,1724.6666666666665,2268.75,412.5,VIPV50_Wp700,WINTER
142,home,11056.5,2532.168217538974,1118.6236391912907,VIPV50_Wp700,WINTER
142,work,4594.041666666667,2090.0,522.5,VIPV50_Wp700,WINTER
142,public,5239.333333333333,4908.75,892.5,VIPV50_Wp700,WINTER
143,home,6538.416666666667,1672.8707809062582,665.8924485125858,VIPV50_Wp700,WINTER
143,work,2841.125,1530.0,382.5,VIPV50_Wp700,WINTER
143,public,1660.4583333333333,1897.5,345.0,VIPV50_Wp700,WINTER
144,home,11535.375,2915.619785587751,1172.842154395649,VIPV50_Wp700,WINTER
144,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
144,public,1829.25,2007.5,365.0,VIPV50_Wp700,WINTER
145,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
145,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
145,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
146,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
146,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
146,public,352.9583333333333,357.49999999999994,65.0,VIPV50_Wp700,WINTER
147,home,3679.25,962.8396500924199,387.22527472527474,VIPV50_Wp700,WINTER
147,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
147,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
148,home,8679.75,2188.523423450376,892.7251448952296,VIPV50_Wp700,WINTER
148,work,1267.875,590.0,147.5,VIPV50_Wp700,WINTER
148,public,2100.2083333333335,3093.75,562.5,VIPV50_Wp700,WINTER
149,home,10087.708333333334,2487.2498729552735,1025.0,VIPV50_Wp700,WINTER
149,work,231.625,110.00000000000001,27.500000000000004,VIPV50_Wp700,WINTER
149,public,2315.0833333333335,3038.75,552.5,VIPV50_Wp700,WINTER
150,home,10157.291666666666,2521.8725753220824,1036.462733158625,VIPV50_Wp700,WINTER
150,work,745.125,370.0,92.5,VIPV50_Wp700,WINTER
150,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
151,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
151,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
151,public,901.3333333333333,1347.5,245.0,VIPV50_Wp700,WINTER
152,home,16291.916666666666,3976.1574935411877,1661.6806120654687,VIPV50_Wp700,WINTER
152,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
152,public,3564.0833333333335,4321.845114345115,785.7900207900208,VIPV50_Wp700,WINTER
153,home,11150.083333333334,2940.6290767254814,1110.0,VIPV50_Wp700,WINTER
153,work,136.79166666666669,40.0,10.0,VIPV50_Wp700,WINTER
153,public,1288.4583333333333,1086.25,197.5,VIPV50_Wp700,WINTER
154,home,2275.7083333333335,547.6953660021306,249.4726830010653,VIPV50_Wp700,WINTER
154,work,1906.7083333333333,960.0,240.0,VIPV50_Wp700,WINTER
154,public,903.3333333333334,1045.0,190.0,VIPV50_Wp700,WINTER
155,home,4993.041666666667,1181.2845449490155,507.6676753434042,VIPV50_Wp700,WINTER
155,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
155,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
156,home,12856.333333333334,3324.560730657161,1299.4958105293747,VIPV50_Wp700,WINTER
156,work,458.25,219.99999999999997,54.99999999999999,VIPV50_Wp700,WINTER
156,public,11678.958333333334,13567.740984743412,2466.861997226075,VIPV50_Wp700,WINTER
157,home,2251.375,551.3033369803063,227.5,VIPV50_Wp700,WINTER
157,work,2908.0833333333335,1410.0,352.5,VIPV50_Wp700,WINTER
157,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
158,home,5087.041666666667,1452.2976895636236,530.0,VIPV50_Wp700,WINTER
158,work,777.0416666666666,370.0,92.5,VIPV50_Wp700,WINTER
158,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
159,home,17327.041666666668,4222.411744854423,1756.4672514646654,VIPV50_Wp700,WINTER
159,work,376.5833333333333,170.0,42.5,VIPV50_Wp700,WINTER
159,public,5489.583333333333,6902.5,1255.0,VIPV50_Wp700,WINTER
160,home,14903.416666666666,3288.666093946182,1484.7789775493202,VIPV50_Wp700,WINTER
160,work,2165.75,1070.0,267.5,VIPV50_Wp700,WINTER
160,public,6077.333333333333,6495.274132091448,1180.958933107536,VIPV50_Wp700,WINTER
161,home,6134.541666666667,1485.061441700949,637.0231557072881,VIPV50_Wp700,WINTER
161,work,1403.5,730.0,182.5,VIPV50_Wp700,WINTER
161,public,4442.541666666667,4771.25,867.5,VIPV50_Wp700,WINTER
162,home,7367.5,1979.8805296697733,743.6031445625273,VIPV50_Wp700,WINTER
162,work,687.125,340.0,85.0,VIPV50_Wp700,WINTER
162,public,1975.5833333333335,2387.560438319024,434.1018978761862,VIPV50_Wp700,WINTER
163,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
163,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
163,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
164,home,7858.708333333333,2106.1150099660404,827.5,VIPV50_Wp700,WINTER
164,work,631.6666666666666,420.0,105.0,VIPV50_Wp700,WINTER
164,public,3406.75,3212.146429212478,584.0266234931778,VIPV50_Wp700,WINTER
165,home,13007.791666666666,3375.578461806915,1319.3018243153642,VIPV50_Wp700,WINTER
165,work,1276.2916666666667,530.0,132.5,VIPV50_Wp700,WINTER
165,public,1279.4166666666667,1333.75,242.5,VIPV50_Wp700,WINTER
166,home,1500.625,368.6434623691643,156.82173118458215,VIPV50_Wp700,WINTER
166,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
166,public,339.2916666666667,316.25,57.5,VIPV50_Wp700,WINTER
167,home,0.0,0.0,0.0,VIPV50_Wp700,WINTER
167,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
167,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
168,home,1140.625,301.561449041288,119.99999999999999,VIPV50_Wp700,WINTER
168,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
168,public,0.0,0.0,0.0,VIPV50_Wp700,WINTER
169,home,3173.75,663.8227111735523,306.91135558677615,VIPV50_Wp700,WINTER
169,work,526.7916666666666,269.99999999999994,67.49999999999999,VIPV50_Wp700,WINTER
169,public,188.16666666666669,302.49999999999994,55.0,VIPV50_Wp700,WINTER
170,home,6006.208333333333,1495.2934983999987,572.5,VIPV50_Wp700,WINTER
170,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
170,public,508.5,398.75,72.5,VIPV50_Wp700,WINTER
171,home,7331.625,2059.7947940515483,760.0,VIPV50_Wp700,WINTER
171,work,1980.7916666666667,1110.0,277.5,VIPV50_Wp700,WINTER
171,public,1874.125,2035.0,370.0,VIPV50_Wp700,WINTER
172,home,4062.7083333333335,1061.081420793192,412.5,VIPV50_Wp700,WINTER
172,work,0.0,0.0,0.0,VIPV50_Wp700,WINTER
172,public,2095.5833333333335,2915.0,530.0,VIPV50_Wp700,WINTER
