HexID,noVIPV_cost,noVIPV_time_min,VIPV_cost,VIPV_time_min,Cost_saving_SEK_day,Time_saving_min_day,Cost_reduction_pct,Time_reduction_pct,Ranking,Metric,Charger_context,chargerAccessType
324,12515.383834921424,28796.19372146119,10975.523006117195,25808.066438356167,1539.8608288042287,2988.127283105023,12.30374432870038,10.376813380297671,largest_absolute_saving,cost,all,
86,10583.921789985687,26603.029566210047,9045.157151637703,22662.27922374429,1538.7646383479841,3940.7503424657552,14.538700010084497,14.813163788951002,largest_absolute_saving,cost,all,
470,13838.367088434597,24363.503767123286,12305.183853555474,21882.691666666666,1533.1832348791231,2480.81210045662,11.079220728003953,10.182493142896341,largest_absolute_saving,cost,all,
143,6062.777526002959,12059.02397260274,4535.00829132476,9853.243264840181,1527.7692346781996,2205.7807077625584,25.19916371870271,18.291535971517582,largest_absolute_saving,cost,all,
268,12038.558363972395,30589.64863013699,10544.097632567891,26758.18630136986,1494.4607314045043,3831.462328767131,12.413950958421678,12.525355799583672,largest_absolute_saving,cost,all,
545,96.21232876712328,65.66278538812787,0.0,0.0,96.21232876712328,65.66278538812787,100.00000000000001,100.0,largest_percentage_reduction,cost,all,
167,5.041095890410959,29.18584474885845,0.0,0.0,5.041095890410959,29.18584474885845,100.0,100.0,largest_percentage_reduction,cost,all,
203,17.140410958904106,34.717123287671235,0.0,0.0,17.140410958904106,34.717123287671235,100.0,100.0,largest_percentage_reduction,cost,all,
413,140.36301369863014,104.67511415525114,0.0,0.0,140.36301369863014,104.67511415525114,100.0,100.0,largest_percentage_reduction,cost,all,
508,52.93150684931507,86.04520547945205,0.0,0.0,52.93150684931507,86.04520547945205,100.0,100.0,largest_percentage_reduction,cost,all,
51,13.561643835616437,25.02739726027398,0.0,0.0,13.561643835616437,25.02739726027398,100.0,100.0,largest_percentage_reduction,cost,all,
526,75.53424657534246,143.06118721461186,0.0,0.0,75.53424657534246,143.06118721461186,100.0,100.0,largest_percentage_reduction,cost,all,
547,7.47945205479452,30.146347031963472,0.0,0.0,7.47945205479452,30.146347031963472,100.0,100.0,largest_percentage_reduction,cost,all,
220,42.82191780821918,117.2865296803653,2.5205479452054793,23.46210045662101,40.301369863013704,93.82442922374429,94.11388355726169,79.99591213026677,largest_percentage_reduction,cost,all,
263,136.1095890410959,267.8607305936073,12.547945205479452,42.327739726027396,123.56164383561644,225.53299086757988,90.78099838969403,84.19785549295534,largest_percentage_reduction,cost,all,
302,145.56164383561645,161.33607305936076,30.513698630136986,58.94178082191781,115.04794520547946,102.39429223744295,79.03726708074534,63.46645873782287,largest_percentage_reduction,cost,all,
29,54.24657534246575,28.541095890410958,13.787671232876713,46.18641552511415,40.45890410958904,-17.645319634703192,74.58333333333334,-61.82425405967521,largest_percentage_reduction,cost,all,
333,135.16438356164383,85.98219178082192,41.58904109589041,38.24931506849315,93.57534246575342,47.73287671232877,69.23076923076923,55.51484060095273,largest_percentage_reduction,cost,all,
199,615.2191780821918,876.1148401826484,190.59246575342465,357.8562785388128,424.6267123287671,518.2585616438357,69.02039589410167,59.15418137829871,largest_percentage_reduction,cost,all,
130,189.4482849160336,663.4931506849315,61.96647164999183,201.63698630136986,127.48181326604177,461.85616438356163,67.29108860634113,69.60978631155156,largest_percentage_reduction,cost,all,
