HexID,chargerAccessType,Sample_session_starts,Fullscale_avg_daily_session_starts,Scenario,Season
64,public,5.0,12.5,VIPV50_Wp700,AUTUMN
65,home,5.0,12.5,VIPV50_Wp700,AUTUMN
65,work,0.0,0.0,VIPV50_Wp700,AUTUMN
65,public,0.0,0.0,VIPV50_Wp700,AUTUMN
66,home,0.0,0.0,VIPV50_Wp700,AUTUMN
66,work,0.0,0.0,VIPV50_Wp700,AUTUMN
66,public,0.0,0.0,VIPV50_Wp700,AUTUMN
67,home,9.0,22.5,VIPV50_Wp700,AUTUMN
67,work,1.0,2.5,VIPV50_Wp700,AUTUMN
67,public,1.0,2.5,VIPV50_Wp700,AUTUMN
68,home,17.0,42.5,VIPV50_Wp700,AUTUMN
68,work,0.0,0.0,VIPV50_Wp700,AUTUMN
68,public,13.0,32.5,VIPV50_Wp700,AUTUMN
69,home,10.0,25.0,VIPV50_Wp700,AUTUMN
69,work,3.0,7.5,VIPV50_Wp700,AUTUMN
69,public,5.0,12.5,VIPV50_Wp700,AUTUMN
70,home,30.0,75.0,VIPV50_Wp700,AUTUMN
70,work,2.0,5.0,VIPV50_Wp700,AUTUMN
70,public,15.0,37.5,VIPV50_Wp700,AUTUMN
71,home,21.0,52.5,VIPV50_Wp700,AUTUMN
71,work,4.0,10.0,VIPV50_Wp700,AUTUMN
71,public,4.0,10.0,VIPV50_Wp700,AUTUMN
72,home,8.0,20.0,VIPV50_Wp700,AUTUMN
72,work,17.0,42.5,VIPV50_Wp700,AUTUMN
72,public,3.0,7.5,VIPV50_Wp700,AUTUMN
73,home,0.0,0.0,VIPV50_Wp700,AUTUMN
73,work,1.0,2.5,VIPV50_Wp700,AUTUMN
73,public,0.0,0.0,VIPV50_Wp700,AUTUMN
74,home,0.0,0.0,VIPV50_Wp700,AUTUMN
74,work,13.0,32.5,VIPV50_Wp700,AUTUMN
74,public,5.0,12.5,VIPV50_Wp700,AUTUMN
75,home,0.0,0.0,VIPV50_Wp700,AUTUMN
75,work,21.0,52.5,VIPV50_Wp700,AUTUMN
75,public,2.0,5.0,VIPV50_Wp700,AUTUMN
76,home,16.0,40.0,VIPV50_Wp700,AUTUMN
76,work,12.0,30.0,VIPV50_Wp700,AUTUMN
76,public,6.0,15.0,VIPV50_Wp700,AUTUMN
77,home,8.0,20.0,VIPV50_Wp700,AUTUMN
77,work,0.0,0.0,VIPV50_Wp700,AUTUMN
77,public,0.0,0.0,VIPV50_Wp700,AUTUMN
78,home,3.0,7.5,VIPV50_Wp700,AUTUMN
78,work,0.0,0.0,VIPV50_Wp700,AUTUMN
78,public,6.0,15.0,VIPV50_Wp700,AUTUMN
79,home,0.0,0.0,VIPV50_Wp700,AUTUMN
79,work,0.0,0.0,VIPV50_Wp700,AUTUMN
79,public,1.0,2.5,VIPV50_Wp700,AUTUMN
80,home,2.0,5.0,VIPV50_Wp700,AUTUMN
80,work,3.0,7.5,VIPV50_Wp700,AUTUMN
80,public,5.0,12.5,VIPV50_Wp700,AUTUMN
81,home,5.0,12.5,VIPV50_Wp700,AUTUMN
81,work,0.0,0.0,VIPV50_Wp700,AUTUMN
81,public,0.0,0.0,VIPV50_Wp700,AUTUMN
82,home,1.0,2.5,VIPV50_Wp700,AUTUMN
82,work,0.0,0.0,VIPV50_Wp700,AUTUMN
82,public,2.0,5.0,VIPV50_Wp700,AUTUMN
83,home,0.0,0.0,VIPV50_Wp700,AUTUMN
83,work,1.0,2.5,VIPV50_Wp700,AUTUMN
83,public,1.0,2.5,VIPV50_Wp700,AUTUMN
84,home,40.0,100.0,VIPV50_Wp700,AUTUMN
84,work,2.0,5.0,VIPV50_Wp700,AUTUMN
84,public,7.0,17.5,VIPV50_Wp700,AUTUMN
85,home,43.0,107.5,VIPV50_Wp700,AUTUMN
85,work,3.0,7.5,VIPV50_Wp700,AUTUMN
85,public,23.0,57.5,VIPV50_Wp700,AUTUMN
86,home,51.0,127.5,VIPV50_Wp700,AUTUMN
86,work,0.0,0.0,VIPV50_Wp700,AUTUMN
86,public,29.0,72.5,VIPV50_Wp700,AUTUMN
87,home,17.0,42.5,VIPV50_Wp700,AUTUMN
87,work,0.0,0.0,VIPV50_Wp700,AUTUMN
87,public,6.0,15.0,VIPV50_Wp700,AUTUMN
88,home,17.0,42.5,VIPV50_Wp700,AUTUMN
88,work,1.0,2.5,VIPV50_Wp700,AUTUMN
88,public,16.0,40.0,VIPV50_Wp700,AUTUMN
89,home,0.0,0.0,VIPV50_Wp700,AUTUMN
89,work,21.0,52.5,VIPV50_Wp700,AUTUMN
89,public,14.0,35.0,VIPV50_Wp700,AUTUMN
90,home,0.0,0.0,VIPV50_Wp700,AUTUMN
90,work,0.0,0.0,VIPV50_Wp700,AUTUMN
90,public,6.0,15.0,VIPV50_Wp700,AUTUMN
91,home,0.0,0.0,VIPV50_Wp700,AUTUMN
91,work,4.0,10.0,VIPV50_Wp700,AUTUMN
91,public,7.0,17.5,VIPV50_Wp700,AUTUMN
92,home,0.0,0.0,VIPV50_Wp700,AUTUMN
92,work,9.0,22.5,VIPV50_Wp700,AUTUMN
92,public,6.0,15.0,VIPV50_Wp700,AUTUMN
93,home,28.0,70.0,VIPV50_Wp700,AUTUMN
93,work,4.0,10.0,VIPV50_Wp700,AUTUMN
93,public,23.0,57.5,VIPV50_Wp700,AUTUMN
94,home,2.0,5.0,VIPV50_Wp700,AUTUMN
94,work,14.0,35.0,VIPV50_Wp700,AUTUMN
94,public,12.0,30.0,VIPV50_Wp700,AUTUMN
95,home,16.0,40.0,VIPV50_Wp700,AUTUMN
95,work,2.0,5.0,VIPV50_Wp700,AUTUMN
95,public,16.0,40.0,VIPV50_Wp700,AUTUMN
96,home,12.0,30.0,VIPV50_Wp700,AUTUMN
96,work,0.0,0.0,VIPV50_Wp700,AUTUMN
96,public,8.0,20.0,VIPV50_Wp700,AUTUMN
97,home,23.0,57.5,VIPV50_Wp700,AUTUMN
97,work,2.0,5.0,VIPV50_Wp700,AUTUMN
97,public,4.0,10.0,VIPV50_Wp700,AUTUMN
98,home,6.0,15.0,VIPV50_Wp700,AUTUMN
98,work,0.0,0.0,VIPV50_Wp700,AUTUMN
98,public,4.0,10.0,VIPV50_Wp700,AUTUMN
99,home,26.0,65.0,VIPV50_Wp700,AUTUMN
99,work,2.0,5.0,VIPV50_Wp700,AUTUMN
99,public,3.0,7.5,VIPV50_Wp700,AUTUMN
100,home,35.0,87.5,VIPV50_Wp700,AUTUMN
100,work,0.0,0.0,VIPV50_Wp700,AUTUMN
100,public,25.0,62.5,VIPV50_Wp700,AUTUMN
101,home,18.0,45.0,VIPV50_Wp700,AUTUMN
101,work,1.0,2.5,VIPV50_Wp700,AUTUMN
101,public,0.0,0.0,VIPV50_Wp700,AUTUMN
102,home,11.0,27.5,VIPV50_Wp700,AUTUMN
102,work,0.0,0.0,VIPV50_Wp700,AUTUMN
102,public,0.0,0.0,VIPV50_Wp700,AUTUMN
103,home,6.0,15.0,VIPV50_Wp700,AUTUMN
103,work,0.0,0.0,VIPV50_Wp700,AUTUMN
103,public,1.0,2.5,VIPV50_Wp700,AUTUMN
104,home,3.0,7.5,VIPV50_Wp700,AUTUMN
104,work,0.0,0.0,VIPV50_Wp700,AUTUMN
104,public,0.0,0.0,VIPV50_Wp700,AUTUMN
105,home,8.0,20.0,VIPV50_Wp700,AUTUMN
105,work,0.0,0.0,VIPV50_Wp700,AUTUMN
105,public,2.0,5.0,VIPV50_Wp700,AUTUMN
106,home,3.0,7.5,VIPV50_Wp700,AUTUMN
106,work,0.0,0.0,VIPV50_Wp700,AUTUMN
106,public,0.0,0.0,VIPV50_Wp700,AUTUMN
107,home,20.0,50.0,VIPV50_Wp700,AUTUMN
107,work,4.0,10.0,VIPV50_Wp700,AUTUMN
107,public,13.0,32.5,VIPV50_Wp700,AUTUMN
108,home,24.0,60.0,VIPV50_Wp700,AUTUMN
108,work,1.0,2.5,VIPV50_Wp700,AUTUMN
108,public,11.0,27.5,VIPV50_Wp700,AUTUMN
109,home,16.0,40.0,VIPV50_Wp700,AUTUMN
109,work,0.0,0.0,VIPV50_Wp700,AUTUMN
109,public,8.0,20.0,VIPV50_Wp700,AUTUMN
110,home,46.0,115.0,VIPV50_Wp700,AUTUMN
110,work,6.0,15.0,VIPV50_Wp700,AUTUMN
110,public,36.0,90.0,VIPV50_Wp700,AUTUMN
111,home,12.0,30.0,VIPV50_Wp700,AUTUMN
111,work,7.0,17.5,VIPV50_Wp700,AUTUMN
111,public,37.0,92.5,VIPV50_Wp700,AUTUMN
112,home,34.0,85.0,VIPV50_Wp700,AUTUMN
112,work,4.0,10.0,VIPV50_Wp700,AUTUMN
112,public,13.0,32.5,VIPV50_Wp700,AUTUMN
113,home,0.0,0.0,VIPV50_Wp700,AUTUMN
113,work,17.0,42.5,VIPV50_Wp700,AUTUMN
113,public,18.0,45.0,VIPV50_Wp700,AUTUMN
114,home,4.0,10.0,VIPV50_Wp700,AUTUMN
114,work,21.0,52.5,VIPV50_Wp700,AUTUMN
114,public,8.0,20.0,VIPV50_Wp700,AUTUMN
115,home,34.0,85.0,VIPV50_Wp700,AUTUMN
115,work,3.0,7.5,VIPV50_Wp700,AUTUMN
115,public,21.0,52.5,VIPV50_Wp700,AUTUMN
116,home,0.0,0.0,VIPV50_Wp700,AUTUMN
116,work,5.0,12.5,VIPV50_Wp700,AUTUMN
116,public,1.0,2.5,VIPV50_Wp700,AUTUMN
117,home,20.0,50.0,VIPV50_Wp700,AUTUMN
117,work,4.0,10.0,VIPV50_Wp700,AUTUMN
117,public,13.0,32.5,VIPV50_Wp700,AUTUMN
118,home,23.0,57.5,VIPV50_Wp700,AUTUMN
118,work,5.0,12.5,VIPV50_Wp700,AUTUMN
118,public,44.0,110.0,VIPV50_Wp700,AUTUMN
119,home,22.0,55.0,VIPV50_Wp700,AUTUMN
119,work,6.0,15.0,VIPV50_Wp700,AUTUMN
119,public,9.0,22.5,VIPV50_Wp700,AUTUMN
120,home,24.0,60.0,VIPV50_Wp700,AUTUMN
120,work,1.0,2.5,VIPV50_Wp700,AUTUMN
120,public,5.0,12.5,VIPV50_Wp700,AUTUMN
121,home,7.0,17.5,VIPV50_Wp700,AUTUMN
121,work,0.0,0.0,VIPV50_Wp700,AUTUMN
121,public,0.0,0.0,VIPV50_Wp700,AUTUMN
122,home,3.0,7.5,VIPV50_Wp700,AUTUMN
122,work,0.0,0.0,VIPV50_Wp700,AUTUMN
122,public,0.0,0.0,VIPV50_Wp700,AUTUMN
123,home,20.0,50.0,VIPV50_Wp700,AUTUMN
123,work,1.0,2.5,VIPV50_Wp700,AUTUMN
123,public,8.0,20.0,VIPV50_Wp700,AUTUMN
124,home,27.0,67.5,VIPV50_Wp700,AUTUMN
124,work,0.0,0.0,VIPV50_Wp700,AUTUMN
124,public,9.0,22.5,VIPV50_Wp700,AUTUMN
125,home,29.0,72.5,VIPV50_Wp700,AUTUMN
125,work,1.0,2.5,VIPV50_Wp700,AUTUMN
125,public,20.0,50.0,VIPV50_Wp700,AUTUMN
126,home,43.0,107.5,VIPV50_Wp700,AUTUMN
126,work,0.0,0.0,VIPV50_Wp700,AUTUMN
126,public,22.0,55.0,VIPV50_Wp700,AUTUMN
127,home,41.0,102.5,VIPV50_Wp700,AUTUMN
127,work,0.0,0.0,VIPV50_Wp700,AUTUMN
127,public,17.0,42.5,VIPV50_Wp700,AUTUMN
128,home,12.0,30.0,VIPV50_Wp700,AUTUMN
128,work,1.0,2.5,VIPV50_Wp700,AUTUMN
128,public,0.0,0.0,VIPV50_Wp700,AUTUMN
129,home,2.0,5.0,VIPV50_Wp700,AUTUMN
129,work,0.0,0.0,VIPV50_Wp700,AUTUMN
129,public,1.0,2.5,VIPV50_Wp700,AUTUMN
130,home,0.0,0.0,VIPV50_Wp700,AUTUMN
130,work,0.0,0.0,VIPV50_Wp700,AUTUMN
130,public,0.0,0.0,VIPV50_Wp700,AUTUMN
131,home,0.0,0.0,VIPV50_Wp700,AUTUMN
131,work,0.0,0.0,VIPV50_Wp700,AUTUMN
131,public,3.0,7.5,VIPV50_Wp700,AUTUMN
132,home,15.0,37.5,VIPV50_Wp700,AUTUMN
132,work,1.0,2.5,VIPV50_Wp700,AUTUMN
132,public,0.0,0.0,VIPV50_Wp700,AUTUMN
133,home,29.0,72.5,VIPV50_Wp700,AUTUMN
133,work,0.0,0.0,VIPV50_Wp700,AUTUMN
133,public,17.0,42.5,VIPV50_Wp700,AUTUMN
134,home,72.0,180.0,VIPV50_Wp700,AUTUMN
134,work,5.0,12.5,VIPV50_Wp700,AUTUMN
134,public,20.0,50.0,VIPV50_Wp700,AUTUMN
135,home,24.0,60.0,VIPV50_Wp700,AUTUMN
135,work,14.0,35.0,VIPV50_Wp700,AUTUMN
135,public,29.0,72.5,VIPV50_Wp700,AUTUMN
136,home,27.0,67.5,VIPV50_Wp700,AUTUMN
136,work,5.0,12.5,VIPV50_Wp700,AUTUMN
136,public,10.0,25.0,VIPV50_Wp700,AUTUMN
137,home,18.0,45.0,VIPV50_Wp700,AUTUMN
137,work,2.0,5.0,VIPV50_Wp700,AUTUMN
137,public,5.0,12.5,VIPV50_Wp700,AUTUMN
138,home,0.0,0.0,VIPV50_Wp700,AUTUMN
138,work,6.0,15.0,VIPV50_Wp700,AUTUMN
138,public,23.0,57.5,VIPV50_Wp700,AUTUMN
139,home,23.0,57.5,VIPV50_Wp700,AUTUMN
139,work,4.0,10.0,VIPV50_Wp700,AUTUMN
139,public,20.0,50.0,VIPV50_Wp700,AUTUMN
140,home,6.0,15.0,VIPV50_Wp700,AUTUMN
140,work,0.0,0.0,VIPV50_Wp700,AUTUMN
140,public,4.0,10.0,VIPV50_Wp700,AUTUMN
141,home,61.0,152.5,VIPV50_Wp700,AUTUMN
141,work,8.0,20.0,VIPV50_Wp700,AUTUMN
141,public,12.0,30.0,VIPV50_Wp700,AUTUMN
142,home,24.0,60.0,VIPV50_Wp700,AUTUMN
142,work,18.0,45.0,VIPV50_Wp700,AUTUMN
142,public,35.0,87.5,VIPV50_Wp700,AUTUMN
143,home,18.0,45.0,VIPV50_Wp700,AUTUMN
143,work,3.0,7.5,VIPV50_Wp700,AUTUMN
143,public,16.0,40.0,VIPV50_Wp700,AUTUMN
144,home,31.0,77.5,VIPV50_Wp700,AUTUMN
144,work,2.0,5.0,VIPV50_Wp700,AUTUMN
144,public,14.0,35.0,VIPV50_Wp700,AUTUMN
145,home,0.0,0.0,VIPV50_Wp700,AUTUMN
145,work,0.0,0.0,VIPV50_Wp700,AUTUMN
145,public,0.0,0.0,VIPV50_Wp700,AUTUMN
146,home,0.0,0.0,VIPV50_Wp700,AUTUMN
146,work,0.0,0.0,VIPV50_Wp700,AUTUMN
146,public,0.0,0.0,VIPV50_Wp700,AUTUMN
147,home,10.0,25.0,VIPV50_Wp700,AUTUMN
147,work,0.0,0.0,VIPV50_Wp700,AUTUMN
147,public,0.0,0.0,VIPV50_Wp700,AUTUMN
148,home,17.0,42.5,VIPV50_Wp700,AUTUMN
148,work,3.0,7.5,VIPV50_Wp700,AUTUMN
148,public,13.0,32.5,VIPV50_Wp700,AUTUMN
149,home,30.0,75.0,VIPV50_Wp700,AUTUMN
149,work,2.0,5.0,VIPV50_Wp700,AUTUMN
149,public,13.0,32.5,VIPV50_Wp700,AUTUMN
150,home,18.0,45.0,VIPV50_Wp700,AUTUMN
150,work,2.0,5.0,VIPV50_Wp700,AUTUMN
150,public,2.0,5.0,VIPV50_Wp700,AUTUMN
151,home,0.0,0.0,VIPV50_Wp700,AUTUMN
151,work,0.0,0.0,VIPV50_Wp700,AUTUMN
151,public,7.0,17.5,VIPV50_Wp700,AUTUMN
152,home,45.0,112.5,VIPV50_Wp700,AUTUMN
152,work,0.0,0.0,VIPV50_Wp700,AUTUMN
152,public,16.0,40.0,VIPV50_Wp700,AUTUMN
153,home,34.0,85.0,VIPV50_Wp700,AUTUMN
153,work,2.0,5.0,VIPV50_Wp700,AUTUMN
153,public,9.0,22.5,VIPV50_Wp700,AUTUMN
154,home,5.0,12.5,VIPV50_Wp700,AUTUMN
154,work,9.0,22.5,VIPV50_Wp700,AUTUMN
154,public,2.0,5.0,VIPV50_Wp700,AUTUMN
155,home,17.0,42.5,VIPV50_Wp700,AUTUMN
155,work,0.0,0.0,VIPV50_Wp700,AUTUMN
155,public,10.0,25.0,VIPV50_Wp700,AUTUMN
156,home,33.0,82.5,VIPV50_Wp700,AUTUMN
156,work,1.0,2.5,VIPV50_Wp700,AUTUMN
156,public,75.0,187.5,VIPV50_Wp700,AUTUMN
157,home,3.0,7.5,VIPV50_Wp700,AUTUMN
157,work,17.0,42.5,VIPV50_Wp700,AUTUMN
157,public,0.0,0.0,VIPV50_Wp700,AUTUMN
158,home,10.0,25.0,VIPV50_Wp700,AUTUMN
158,work,1.0,2.5,VIPV50_Wp700,AUTUMN
158,public,0.0,0.0,VIPV50_Wp700,AUTUMN
159,home,53.0,132.5,VIPV50_Wp700,AUTUMN
159,work,0.0,0.0,VIPV50_Wp700,AUTUMN
159,public,45.0,112.5,VIPV50_Wp700,AUTUMN
160,home,32.0,80.0,VIPV50_Wp700,AUTUMN
160,work,11.0,27.5,VIPV50_Wp700,AUTUMN
160,public,60.0,150.0,VIPV50_Wp700,AUTUMN
161,home,23.0,57.5,VIPV50_Wp700,AUTUMN
161,work,5.0,12.5,VIPV50_Wp700,AUTUMN
161,public,31.0,77.5,VIPV50_Wp700,AUTUMN
162,home,15.0,37.5,VIPV50_Wp700,AUTUMN
162,work,0.0,0.0,VIPV50_Wp700,AUTUMN
162,public,10.0,25.0,VIPV50_Wp700,AUTUMN
163,home,1.0,2.5,VIPV50_Wp700,AUTUMN
163,work,0.0,0.0,VIPV50_Wp700,AUTUMN
163,public,0.0,0.0,VIPV50_Wp700,AUTUMN
164,home,22.0,55.0,VIPV50_Wp700,AUTUMN
164,work,1.0,2.5,VIPV50_Wp700,AUTUMN
164,public,16.0,40.0,VIPV50_Wp700,AUTUMN
165,home,37.0,92.5,VIPV50_Wp700,AUTUMN
165,work,6.0,15.0,VIPV50_Wp700,AUTUMN
165,public,3.0,7.5,VIPV50_Wp700,AUTUMN
166,home,1.0,2.5,VIPV50_Wp700,AUTUMN
166,work,3.0,7.5,VIPV50_Wp700,AUTUMN
166,public,2.0,5.0,VIPV50_Wp700,AUTUMN
167,home,0.0,0.0,VIPV50_Wp700,AUTUMN
167,work,0.0,0.0,VIPV50_Wp700,AUTUMN
167,public,0.0,0.0,VIPV50_Wp700,AUTUMN
168,home,2.0,5.0,VIPV50_Wp700,AUTUMN
168,work,0.0,0.0,VIPV50_Wp700,AUTUMN
168,public,0.0,0.0,VIPV50_Wp700,AUTUMN
169,home,7.0,17.5,VIPV50_Wp700,AUTUMN
169,work,0.0,0.0,VIPV50_Wp700,AUTUMN
169,public,0.0,0.0,VIPV50_Wp700,AUTUMN
170,home,21.0,52.5,VIPV50_Wp700,AUTUMN
170,work,0.0,0.0,VIPV50_Wp700,AUTUMN
170,public,5.0,12.5,VIPV50_Wp700,AUTUMN
171,home,29.0,72.5,VIPV50_Wp700,AUTUMN
171,work,9.0,22.5,VIPV50_Wp700,AUTUMN
171,public,19.0,47.5,VIPV50_Wp700,AUTUMN
172,home,12.0,30.0,VIPV50_Wp700,AUTUMN
172,work,0.0,0.0,VIPV50_Wp700,AUTUMN
172,public,13.0,32.5,VIPV50_Wp700,AUTUMN
173,home,31.0,77.5,VIPV50_Wp700,AUTUMN
173,work,0.0,0.0,VIPV50_Wp700,AUTUMN
173,public,3.0,7.5,VIPV50_Wp700,AUTUMN
174,home,36.0,90.0,VIPV50_Wp700,AUTUMN
174,work,2.0,5.0,VIPV50_Wp700,AUTUMN
174,public,12.0,30.0,VIPV50_Wp700,AUTUMN
175,home,23.0,57.5,VIPV50_Wp700,AUTUMN
175,work,1.0,2.5,VIPV50_Wp700,AUTUMN
175,public,32.0,80.0,VIPV50_Wp700,AUTUMN
176,home,16.0,40.0,VIPV50_Wp700,AUTUMN
176,work,0.0,0.0,VIPV50_Wp700,AUTUMN
176,public,5.0,12.5,VIPV50_Wp700,AUTUMN
177,home,21.0,52.5,VIPV50_Wp700,AUTUMN
177,work,0.0,0.0,VIPV50_Wp700,AUTUMN
177,public,8.0,20.0,VIPV50_Wp700,AUTUMN
178,home,11.0,27.5,VIPV50_Wp700,AUTUMN
178,work,9.0,22.5,VIPV50_Wp700,AUTUMN
178,public,33.0,82.5,VIPV50_Wp700,AUTUMN
179,home,0.0,0.0,VIPV50_Wp700,AUTUMN
179,work,4.0,10.0,VIPV50_Wp700,AUTUMN
179,public,8.0,20.0,VIPV50_Wp700,AUTUMN
180,home,1.0,2.5,VIPV50_Wp700,AUTUMN
180,work,0.0,0.0,VIPV50_Wp700,AUTUMN
180,public,0.0,0.0,VIPV50_Wp700,AUTUMN
181,home,0.0,0.0,VIPV50_Wp700,AUTUMN
181,work,0.0,0.0,VIPV50_Wp700,AUTUMN
181,public,1.0,2.5,VIPV50_Wp700,AUTUMN
182,home,0.0,0.0,VIPV50_Wp700,AUTUMN
182,work,1.0,2.5,VIPV50_Wp700,AUTUMN
182,public,1.0,2.5,VIPV50_Wp700,AUTUMN
183,home,0.0,0.0,VIPV50_Wp700,AUTUMN
183,work,8.0,20.0,VIPV50_Wp700,AUTUMN
183,public,2.0,5.0,VIPV50_Wp700,AUTUMN
184,home,0.0,0.0,VIPV50_Wp700,AUTUMN
184,work,3.0,7.5,VIPV50_Wp700,AUTUMN
184,public,4.0,10.0,VIPV50_Wp700,AUTUMN
185,home,2.0,5.0,VIPV50_Wp700,AUTUMN
185,work,0.0,0.0,VIPV50_Wp700,AUTUMN
185,public,0.0,0.0,VIPV50_Wp700,AUTUMN
186,home,1.0,2.5,VIPV50_Wp700,AUTUMN
186,work,0.0,0.0,VIPV50_Wp700,AUTUMN
186,public,0.0,0.0,VIPV50_Wp700,AUTUMN
187,home,6.0,15.0,VIPV50_Wp700,AUTUMN
187,work,3.0,7.5,VIPV50_Wp700,AUTUMN
187,public,7.0,17.5,VIPV50_Wp700,AUTUMN
188,home,21.0,52.5,VIPV50_Wp700,AUTUMN
188,work,3.0,7.5,VIPV50_Wp700,AUTUMN
188,public,8.0,20.0,VIPV50_Wp700,AUTUMN
189,home,45.0,112.5,VIPV50_Wp700,AUTUMN
189,work,2.0,5.0,VIPV50_Wp700,AUTUMN
189,public,16.0,40.0,VIPV50_Wp700,AUTUMN
190,home,47.0,117.5,VIPV50_Wp700,AUTUMN
190,work,0.0,0.0,VIPV50_Wp700,AUTUMN
190,public,10.0,25.0,VIPV50_Wp700,AUTUMN
191,home,52.0,130.0,VIPV50_Wp700,AUTUMN
191,work,2.0,5.0,VIPV50_Wp700,AUTUMN
191,public,27.0,67.5,VIPV50_Wp700,AUTUMN
192,home,17.0,42.5,VIPV50_Wp700,AUTUMN
192,work,0.0,0.0,VIPV50_Wp700,AUTUMN
192,public,23.0,57.5,VIPV50_Wp700,AUTUMN
193,home,10.0,25.0,VIPV50_Wp700,AUTUMN
193,work,9.0,22.5,VIPV50_Wp700,AUTUMN
193,public,18.0,45.0,VIPV50_Wp700,AUTUMN
194,home,3.0,7.5,VIPV50_Wp700,AUTUMN
194,work,1.0,2.5,VIPV50_Wp700,AUTUMN
194,public,0.0,0.0,VIPV50_Wp700,AUTUMN
195,home,11.0,27.5,VIPV50_Wp700,AUTUMN
195,work,1.0,2.5,VIPV50_Wp700,AUTUMN
195,public,9.0,22.5,VIPV50_Wp700,AUTUMN
196,home,32.0,80.0,VIPV50_Wp700,AUTUMN
196,work,2.0,5.0,VIPV50_Wp700,AUTUMN
196,public,20.0,50.0,VIPV50_Wp700,AUTUMN
197,home,46.0,115.0,VIPV50_Wp700,AUTUMN
197,work,8.0,20.0,VIPV50_Wp700,AUTUMN
197,public,28.0,70.0,VIPV50_Wp700,AUTUMN
198,home,11.0,27.5,VIPV50_Wp700,AUTUMN
198,work,13.0,32.5,VIPV50_Wp700,AUTUMN
198,public,2.0,5.0,VIPV50_Wp700,AUTUMN
199,home,0.0,0.0,VIPV50_Wp700,AUTUMN
199,work,1.0,2.5,VIPV50_Wp700,AUTUMN
199,public,2.0,5.0,VIPV50_Wp700,AUTUMN
200,home,0.0,0.0,VIPV50_Wp700,AUTUMN
200,work,5.0,12.5,VIPV50_Wp700,AUTUMN
200,public,4.0,10.0,VIPV50_Wp700,AUTUMN
201,home,6.0,15.0,VIPV50_Wp700,AUTUMN
201,work,4.0,10.0,VIPV50_Wp700,AUTUMN
201,public,0.0,0.0,VIPV50_Wp700,AUTUMN
202,home,0.0,0.0,VIPV50_Wp700,AUTUMN
202,work,0.0,0.0,VIPV50_Wp700,AUTUMN
202,public,0.0,0.0,VIPV50_Wp700,AUTUMN
203,home,0.0,0.0,VIPV50_Wp700,AUTUMN
203,work,0.0,0.0,VIPV50_Wp700,AUTUMN
203,public,0.0,0.0,VIPV50_Wp700,AUTUMN
204,home,1.0,2.5,VIPV50_Wp700,AUTUMN
204,work,0.0,0.0,VIPV50_Wp700,AUTUMN
204,public,1.0,2.5,VIPV50_Wp700,AUTUMN
205,home,9.0,22.5,VIPV50_Wp700,AUTUMN
205,work,2.0,5.0,VIPV50_Wp700,AUTUMN
205,public,11.0,27.5,VIPV50_Wp700,AUTUMN
206,home,26.0,65.0,VIPV50_Wp700,AUTUMN
206,work,5.0,12.5,VIPV50_Wp700,AUTUMN
206,public,9.0,22.5,VIPV50_Wp700,AUTUMN
207,home,25.0,62.5,VIPV50_Wp700,AUTUMN
207,work,0.0,0.0,VIPV50_Wp700,AUTUMN
207,public,6.0,15.0,VIPV50_Wp700,AUTUMN
208,home,12.0,30.0,VIPV50_Wp700,AUTUMN
208,work,0.0,0.0,VIPV50_Wp700,AUTUMN
208,public,17.0,42.5,VIPV50_Wp700,AUTUMN
209,home,24.0,60.0,VIPV50_Wp700,AUTUMN
209,work,1.0,2.5,VIPV50_Wp700,AUTUMN
209,public,22.0,55.0,VIPV50_Wp700,AUTUMN
210,home,1.0,2.5,VIPV50_Wp700,AUTUMN
210,work,0.0,0.0,VIPV50_Wp700,AUTUMN
210,public,7.0,17.5,VIPV50_Wp700,AUTUMN
211,home,9.0,22.5,VIPV50_Wp700,AUTUMN
211,work,22.0,55.0,VIPV50_Wp700,AUTUMN
211,public,36.0,90.0,VIPV50_Wp700,AUTUMN
212,home,40.0,100.0,VIPV50_Wp700,AUTUMN
212,work,1.0,2.5,VIPV50_Wp700,AUTUMN
212,public,29.0,72.5,VIPV50_Wp700,AUTUMN
213,home,31.0,77.5,VIPV50_Wp700,AUTUMN
213,work,0.0,0.0,VIPV50_Wp700,AUTUMN
213,public,53.0,132.5,VIPV50_Wp700,AUTUMN
214,home,24.0,60.0,VIPV50_Wp700,AUTUMN
214,work,15.0,37.5,VIPV50_Wp700,AUTUMN
214,public,19.0,47.5,VIPV50_Wp700,AUTUMN
215,home,9.0,22.5,VIPV50_Wp700,AUTUMN
215,work,1.0,2.5,VIPV50_Wp700,AUTUMN
215,public,31.0,77.5,VIPV50_Wp700,AUTUMN
216,home,0.0,0.0,VIPV50_Wp700,AUTUMN
216,work,1.0,2.5,VIPV50_Wp700,AUTUMN
216,public,0.0,0.0,VIPV50_Wp700,AUTUMN
217,home,1.0,2.5,VIPV50_Wp700,AUTUMN
217,work,0.0,0.0,VIPV50_Wp700,AUTUMN
217,public,0.0,0.0,VIPV50_Wp700,AUTUMN
218,home,16.0,40.0,VIPV50_Wp700,AUTUMN
218,work,0.0,0.0,VIPV50_Wp700,AUTUMN
218,public,5.0,12.5,VIPV50_Wp700,AUTUMN
219,home,15.0,37.5,VIPV50_Wp700,AUTUMN
219,work,0.0,0.0,VIPV50_Wp700,AUTUMN
