HexID,noVIPV_cost,noVIPV_time_min,VIPV_cost,VIPV_time_min,Cost_saving_SEK_day,Time_saving_min_day,Cost_reduction_pct,Time_reduction_pct
199,615.2191780821918,876.1148401826484,190.59246575342465,357.8562785388128,424.6267123287671,518.2585616438357,69.02039589410167,59.15418137829871
2,760.2377893548812,3107.4896118721463,633.9648565741379,2567.581506849315,126.2729327807433,539.9081050228315,16.60966273301086,17.37441383424471
20,3277.7943062975023,11839.84394977169,2348.385256960057,9048.225456621007,929.4090493374451,2791.618493150683,28.35470937123195,23.578169653194752
200,1157.986301369863,1930.3412100456621,1816.763698630137,2595.086872146119,-658.777397260274,-664.7456621004567,-56.88991281511363,-34.436692261506046
201,881.5400279685355,2640.615068493151,773.8075940605595,2661.017237442922,107.73243390797597,-20.402168949771294,12.220935010318241,-0.7726294223343069
202,109.20547945205479,225.39486301369863,63.01369863013698,98.54292237442921,46.19178082191781,126.85194063926942,42.2980431510286,56.27987210673912
203,17.140410958904106,34.717123287671235,0.0,0.0,17.140410958904106,34.717123287671235,100.0,100.0
204,841.5939216650404,893.3845890410959,615.2477242598321,707.6291095890411,226.34619740520827,185.75547945205471,26.89494203539358,20.792330842804578
205,2919.1013744020806,5839.214726027398,3186.978030999517,5728.622374429224,-267.8766565974365,110.59235159817399,-9.1766822127685,1.8939593213660335
206,4604.574409185087,9110.557305936072,3729.6359590954175,8940.408219178082,874.938450089669,170.14908675799052,19.001505293178983,1.8676034960795234
207,2139.4391416250755,6326.710388127854,1836.1766447367381,5578.274543378995,303.2624968883374,748.4358447488585,14.17485970916589,11.82977880816715
208,1341.066475127733,5286.288127853881,1125.109805884421,4788.340410958904,215.95666924331204,497.947716894977,16.103353058821543,9.419609844405759
209,6107.431803245281,14846.627968036531,5490.021079617511,12778.491666666667,617.4107236277705,2068.1363013698647,10.109170982469251,13.930006906769524
21,455.46487799916946,1309.2722602739727,346.1414740209667,877.0422374429223,109.32340397820275,432.2300228310504,24.00259806166703,33.01299782679301
210,1753.376712328767,1852.5769406392697,1992.1232876712327,2102.579109589041,-238.74657534246558,-250.0021689497712,-13.616387948107947,-13.494833249058084
211,10441.219345601032,15954.138127853883,8849.180402736178,13420.895433789954,1592.038942864854,2533.242694063929,15.24763430561961,15.878279815323971
212,7351.854070969902,14716.315525114154,6668.674122161778,14350.543949771689,683.1799488081242,365.77157534246544,9.292621183896744,2.4854833719639764
213,11015.35978412944,18331.39303652968,10605.78593617791,16562.465410958903,409.5738479515294,1768.9276255707773,3.7182067220503288,9.649717411250561
214,7349.184774419786,17751.433105022832,6101.617745777296,13784.767009132422,1247.5670286424902,3966.6660958904104,16.97558391761874,22.34561047788321
215,6513.4070577166485,8042.503995433792,5815.908086061037,7679.0094748858455,697.498971655612,363.4945205479462,10.708665456878853,4.519668510632058
216,27.726027397260275,29.96301369863014,171.94520547945206,227.16906392694062,-144.21917808219177,-197.2060502283105,-520.1581027667984,-658.1649369847147
217,108.93150684931507,614.7948630136987,97.75,576.6535388127853,11.18150684931507,38.141324200913346,10.26471327967807,6.2039106855815565
218,1820.7096408864804,5424.435502283105,1878.5116853917546,5783.053196347031,-57.802044505274125,-358.61769406392614,-3.1746986563508854,-6.611152329361952
219,1145.7988460555712,5033.789155251142,1121.8471051921097,4800.78595890411,23.95174086346151,233.00319634703192,2.0903966648173644,4.628783390817391
