HexID,chargerAccessType,noVIPV_sessions,VIPV50_Wp700_sessions,Avoided_sessions_day,Frequency_reduction_pct
215,public,88.78767123287672,76.25342465753425,12.534246575342465,14.11710252256422
215,work,1.8835616438356164,3.1301369863013697,-1.2465753424657533,-66.18181818181817
216,home,0.0,0.0,0.0,
216,public,1.8904109589041096,1.2602739726027397,0.6301369863013699,33.333333333333336
216,work,0.0,1.2534246575342465,-1.2534246575342465,
217,home,3.1301369863013697,2.5,0.6301369863013697,20.131291028446388
217,public,0.0,0.0,0.0,
217,work,0.0,0.0,0.0,
218,home,35.0,36.205479452054796,-1.2054794520547958,-3.4442270058708453
218,public,7.506849315068493,8.746575342465754,-1.2397260273972606,-16.51459854014599
218,work,0.0,0.0,0.0,
219,home,25.643835616438356,31.21232876712329,-5.568493150684933,-21.714743589743595
219,public,0.0,0.0,0.0,
219,work,0.0,0.0,0.0,
22,home,16.904109589041095,16.273972602739725,0.6301369863013697,3.72771474878444
22,public,0.0,0.0,0.0,
22,work,0.0,0.0,0.0,
220,home,0.0,0.0,0.0,
220,public,0.0,0.0,0.0,
220,work,1.8835616438356164,0.6301369863013698,1.2534246575342465,66.54545454545455
221,home,0.0,0.6164383561643836,-0.6164383561643836,
221,public,0.0,0.0,0.0,
221,work,0.0,0.0,0.0,
222,home,0.0,0.0,0.0,
222,public,1.8630136986301369,1.2465753424657535,0.6164383561643834,33.08823529411764
222,work,0.0,0.0,0.0,
223,home,0.0,0.0,0.0,
223,public,0.0,0.0,0.0,
223,work,7.506849315068493,4.383561643835616,3.1232876712328768,41.605839416058394
224,home,49.38356164383562,51.17123287671233,-1.7876712328767113,-3.6199722607489573
224,public,25.006849315068493,21.856164383561644,3.1506849315068486,12.599287866337987
224,work,18.15068493150685,14.95890410958904,3.191780821917808,17.58490566037736
225,home,145.66438356164383,150.513698630137,-4.849315068493155,-3.329101424742562
225,public,205.15753424657535,194.36301369863014,10.794520547945211,5.261576469802694
225,work,13.726027397260275,13.13013698630137,0.5958904109589049,4.341317365269467
226,home,41.84931506849315,36.842465753424655,5.006849315068493,11.963993453355156
