hour_of_day,mode,pvEnergyProduced_kWh,pvEnergyStored_kWh,pvEnergyWasted_kWh,Scenario,Season,Adoption_pct,System_Wp,Annual_factor_full,pvEnergyProduced_annual_kWh_full,pvEnergyStored_annual_kWh_full,pvEnergyWasted_annual_kWh_full
13,PARKED_OPEN,214.86518865221603,211.66516988008058,3.200018788570458,VIPV50_Wp400,WINTER,50,400,128.57142857142856,27625.524255284916,27214.09327029607,411.43098710191595
14,DRIVING,40.95956142522238,40.90697429640522,0.05258712943969032,VIPV50_Wp400,WINTER,50,400,128.57142857142856,5266.2293261000195,5259.468123823527,6.761202356531612
14,PARKED_OPEN,97.46288355377806,96.71065828675287,0.752225278744794,VIPV50_Wp400,WINTER,50,400,128.57142857142856,12530.942171200035,12434.227494011082,96.7146786957592
15,DRIVING,17.00753589222183,16.983776461686265,0.023759436433043207,VIPV50_Wp400,WINTER,50,400,128.57142857142856,2186.683186142807,2183.628402216805,3.054784684248412
15,PARKED_OPEN,23.770079319999144,23.752924679940254,0.017154648245546567,VIPV50_Wp400,WINTER,50,400,128.57142857142856,3056.153055428461,3053.947458849461,2.2055976315702726
2,PARKED_OPEN,13270.619995545456,11637.873325446217,1632.746670236002,VIPV50_Wp700,SPRING,50,700,131.42857142857142,1744138.627985974,1529549.0656300741,214589.56237387453
3,DRIVING,0.006048498749999968,0.006048243824210432,2.5492869461974457e-07,VIPV50_Wp700,SPRING,50,700,131.42857142857142,0.7949455499999957,0.7949120454676567,3.350491415002357e-05
3,PARKED_OPEN,2.9121867098335565,2.912186709836142,6.165963342156152e-11,VIPV50_Wp700,SPRING,50,700,131.42857142857142,382.74453900669596,382.74453900703577,8.103837535405228e-09
4,DRIVING,0.29862956219443776,0.29798703716877695,0.0006425250314330803,VIPV50_Wp700,SPRING,50,700,131.42857142857142,39.24845674555468,39.16401059932497,0.0844461469883477
4,PARKED_OPEN,160.29458046293263,145.66058355669307,14.633996907704377,VIPV50_Wp700,SPRING,50,700,131.42857142857142,21067.28771798543,19143.96241030823,1923.325307869718
5,DRIVING,5.354052307527686,5.344720171805054,0.009332135892588224,VIPV50_Wp700,SPRING,50,700,131.42857142857142,703.6754461322101,702.4489368658071,1.2265092887401665
5,PARKED_OPEN,1024.7836576083496,926.8642413278059,97.91941628948389,VIPV50_Wp700,SPRING,50,700,131.42857142857142,134685.85214281164,121816.44314594018,12869.408998046452
6,DRIVING,77.32692056016644,77.12606279658172,0.20085776851673146,VIPV50_Wp700,SPRING,50,700,131.42857142857142,10162.966702193304,10136.568253265024,26.398449576484705
6,PARKED_OPEN,4569.590623949171,4254.9693009052735,314.62132307526247,VIPV50_Wp700,SPRING,50,700,131.42857142857142,600574.7677190338,559224.5366904073,41350.23103274878
7,DRIVING,370.8293154964982,369.9403210667557,0.8889944307114336,VIPV50_Wp700,SPRING,50,700,131.42857142857142,48737.567179539765,48620.72791163075,116.83926803635983
7,PARKED_OPEN,10071.210771422297,9422.446480063301,648.7642914232989,VIPV50_Wp700,SPRING,50,700,131.42857142857142,1323644.8442440731,1238378.680236891,85266.16401563356
8,DRIVING,291.7230466494179,290.9941230713449,0.728923578535565,VIPV50_Wp700,SPRING,50,700,131.42857142857142,38340.74327392349,38244.94188937676,95.80138460753139
8,PARKED_OPEN,5819.321362532409,5486.650934349483,332.6704282276424,VIPV50_Wp700,SPRING,50,700,131.42857142857142,764825.0933614023,721102.6942287891,43722.39913849014
9,DRIVING,272.6683014632511,272.1800221759735,0.4882792877434252,VIPV50_Wp700,SPRING,50,700,131.42857142857142,35836.405335170144,35772.23148598508,64.17384924627873
9,PARKED_OPEN,2898.0198493073312,2736.6877908962497,161.33205843628303,VIPV50_Wp700,SPRING,50,700,131.42857142857142,380882.60876610636,359678.96680350706,21203.641965911484
10,DRIVING,410.0582778736091,409.3389255574771,0.7193523189631446,VIPV50_Wp700,SPRING,50,700,131.42857142857142,53893.373663388615,53798.83021612556,94.54344763515613
10,PARKED_OPEN,3048.528143682383,2911.761520260245,136.76662345218676,VIPV50_Wp700,SPRING,50,700,131.42857142857142,400663.69888397027,382688.6569484893,17975.04193943026
11,DRIVING,515.326442819419,514.4394800782554,0.8869627443205544,VIPV50_Wp700,SPRING,50,700,131.42857142857142,67728.61819912362,67612.04595314214,116.57224639641572
11,PARKED_OPEN,3286.728964870053,3161.8521361870635,124.87682872527724,VIPV50_Wp700,SPRING,50,700,131.42857142857142,431970.09252577834,415557.7093274426,16412.38320389358
12,DRIVING,521.5453793672528,520.8471948779439,0.698184496463442,VIPV50_Wp700,SPRING,50,700,131.42857142857142,68545.96414541037,68454.20275538691,91.76139096376666
12,PARKED_OPEN,3003.5160683889635,2903.97628404408,99.53978438260327,VIPV50_Wp700,SPRING,50,700,131.42857142857142,394747.8261311209,381665.45447436476,13082.371661713572
13,DRIVING,423.1149193675802,422.6972876081991,0.4176317618987924,VIPV50_Wp700,SPRING,50,700,131.42857142857142,55609.38940259625,55554.50065707759,54.88874584955557
13,PARKED_OPEN,2225.666456515784,2159.2538783508726,66.41257819850281,VIPV50_Wp700,SPRING,50,700,131.42857142857142,292516.16285636014,283787.6525832575,8728.510277517513
14,DRIVING,374.4386938790538,373.94654900071725,0.4921448817664712,VIPV50_Wp700,SPRING,50,700,131.42857142857142,49211.94262410421,49147.26072580855,64.6818987464505
14,PARKED_OPEN,1449.9949418447031,1419.9071812986665,30.08776058221007,VIPV50_Wp700,SPRING,50,700,131.42857142857142,190570.76378530383,186616.3723992533,3954.3913908047516
15,DRIVING,321.52248617260767,321.12812473836084,0.3943614355256068,VIPV50_Wp700,SPRING,50,700,131.42857142857142,42257.241039828434,42205.41067989885,51.83036009765118
15,PARKED_OPEN,843.0622512921365,834.5102717904335,8.551979544496424,VIPV50_Wp700,SPRING,50,700,131.42857142857142,110802.46731268078,109678.49286388553,1123.9744544195298
16,DRIVING,168.70487790333124,168.45737579507787,0.247502118423661,VIPV50_Wp700,SPRING,50,700,131.42857142857142,22172.641095866387,22140.11224735309,32.52884984996687
16,PARKED_OPEN,360.3278144375378,357.8403409692633,2.4874735151996186,VIPV50_Wp700,SPRING,50,700,131.42857142857142,47357.36989750497,47030.444813103175,326.9250905690927
17,DRIVING,38.13992433630544,38.09867474814463,0.04124959626187971,VIPV50_Wp700,SPRING,50,700,131.42857142857142,5012.675769914429,5007.254395470437,5.42137550870419
17,PARKED_OPEN,75.44006993833061,75.1591824915187,0.28088747089667304,VIPV50_Wp700,SPRING,50,700,131.42857142857142,9914.980620466307,9878.063984599601,36.91663903213417
18,DRIVING,4.478939653027646,4.4741625033595005,0.004777153664265687,VIPV50_Wp700,SPRING,50,700,131.42857142857142,588.6606401122048,588.03278615582,0.6278544815892045
18,PARKED_OPEN,8.084797510223213,8.079331747485893,0.005465769510097705,VIPV50_Wp700,SPRING,50,700,131.42857142857142,1062.573387057908,1061.8550296695744,0.718358278469984
19,DRIVING,0.02630884569444428,0.02628592340899731,2.2922285872513794e-05,VIPV50_Wp700,SPRING,50,700,131.42857142857142,3.4577340055555337,3.4547213623253605,0.0030126432861018126
19,PARKED_OPEN,0.044967405583335354,0.04493120937455141,3.619620879593482e-05,VIPV50_Wp700,SPRING,50,700,131.42857142857142,5.910001876666931,5.9052446606553275,0.004757216013180004
2,PARKED_OPEN,12326.795103718174,10809.263015879043,1517.5320881316575,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,1620093.0707743885,1420645.9963726741,199447.07444016068
3,DRIVING,0.013722613333333107,0.013720383845103937,2.229501113176361e-06,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,1.8035434666666368,1.8032504482136602,0.00029302014630317884
3,PARKED_OPEN,5.322757502997856,5.32275750295202,1.708985486459369e-10,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,699.5624146797181,699.562414673694,2.2460952107751706e-08
4,DRIVING,0.5913089101111039,0.5901721055730759,0.0011368047283976251,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,77.71488532888793,77.56547673246139,0.14940862144654501
4,PARKED_OPEN,151.88516809043296,145.99747815375815,5.887689938717885,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,19962.050663314043,19188.239985922497,773.8106776600648
5,DRIVING,8.11256256319441,8.096101044577232,0.016461518852293865,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,1066.222508305551,1064.0589944301503,2.163513906301479
5,PARKED_OPEN,955.2879502824312,880.4913123817098,74.79663791123492,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,125552.13060854809,115721.71534159614,9830.415268333732
6,DRIVING,85.1081290766385,84.88021799136915,0.2279110898560587,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,11185.63982150106,11155.685793151373,29.95402895251057
6,PARKED_OPEN,3996.7162848125695,3737.7236034223965,258.99268142808,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,525282.7117182234,491243.6735926578,34039.038130547655
7,DRIVING,345.14951425052726,344.2965220183538,0.8529922334786673,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,45362.50758721215,45250.40003669792,112.10755068576769
7,PARKED_OPEN,8824.047057198919,8231.389331615477,592.6577256599443,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,1159731.8989461435,1081839.7407266055,77892.15822959266
8,DRIVING,264.2115787925845,263.5851118355098,0.6264669580081182,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,34724.95035559681,34642.61469838129,82.33565733820981
8,PARKED_OPEN,5067.962954606811,4792.766169034727,275.19678562282473,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,666075.1311768951,629906.4107874212,36168.72039614268
9,DRIVING,225.73370223327504,225.34880301374537,0.3848992243921735,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,29667.85800780186,29617.271253235103,50.58675520582851
9,PARKED_OPEN,2508.409082420775,2383.585838370993,124.82324407491005,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,329676.6222610161,313271.2816144733,16405.34064984532
10,DRIVING,345.5043084435793,344.83388523034375,0.6704232136742991,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,45409.137681156135,45321.02491598803,88.11276522576502
10,PARKED_OPEN,2712.624209773545,2581.711331171647,130.9128786240965,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,356516.32471309445,339310.632096845,17205.692619166966
11,DRIVING,423.06342823694644,422.3787774929339,0.6846507448392666,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,55602.621996855814,55512.63932764274,89.98266932173217
11,PARKED_OPEN,2815.1334426306703,2706.6683682162598,108.46507444889838,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,369988.9667457452,355733.55696556554,14255.409784712358
12,DRIVING,434.733873537246,434.20515614654346,0.5287173973463097,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,57136.451950609466,57066.96337925999,69.48857222265785
12,PARKED_OPEN,2715.1723506090675,2614.188391591711,100.98395905566336,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,356851.223222906,343579.04575205344,13272.177475887183
13,DRIVING,373.65355401946925,373.29097710419626,0.36257691902826683,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,49108.75281398738,49061.09984798008,47.65296650085792
13,PARKED_OPEN,2134.575369640066,2072.7136220729503,61.86174759957163,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,280544.1914384087,272413.7903295877,8130.4011130865565
14,DRIVING,343.98271261005556,343.59107280403686,0.3916398089509727,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,45209.15651446444,45157.68385424484,51.47266060498498
14,PARKED_OPEN,1540.7914107584604,1504.8223725616353,35.96903822880114,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,202504.01398539764,197776.6546795292,4727.359310071007
15,DRIVING,326.5654877523886,326.14125122094697,0.4242365357650161,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,42920.03553317107,42864.27873189588,55.75680184340211
15,PARKED_OPEN,1065.7698645804423,1049.0245944134535,16.74527020018305,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,140072.61077342957,137871.80383719673,2200.8069405954866
16,DRIVING,215.8557432184979,215.54762014709797,0.30812307482932283,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,28369.611965859724,28329.115790761447,40.49617554899671
16,PARKED_OPEN,562.4665688771905,556.4224713186605,6.044097592998212,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,73924.17762385932,73129.8105161668,794.367112222622
17,DRIVING,79.82679508338947,79.73779129369005,0.08900379499827517,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,10491.521639531187,10479.823998599262,11.697641628344735
17,PARKED_OPEN,181.20370786002488,180.23008216280093,0.9736257212605822,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,23815.34446160327,23687.38222711098,127.9622376513908
18,DRIVING,13.723162404777431,13.709482471259989,0.013679934198751529,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,1803.6156303421765,1801.8176962227412,1.7979342089787722
18,PARKED_OPEN,30.01130099644246,29.88866757092438,0.12263343969615217,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,3944.3424166752948,3928.224880750061,16.11753778863714
19,DRIVING,1.4777416873333347,1.4766371858828287,0.0011045049701088705,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,194.21747890666683,194.07231585888604,0.14516351035716582
19,PARKED_OPEN,2.4883276895555433,2.4863263038021683,0.002001391345226388,VIPV50_Wp700,SUMMER,50,700,131.42857142857142,327.0373534844428,326.7743142139992,0.263040005372611
4,DRIVING,0.0034398000000000232,0.003439800024032593,0.0,VIPV50_Wp700,AUTUMN,50,700,130.0,0.447174000000003,0.4471740031242371,0.0
4,PARKED_OPEN,4910.822464307265,4242.260438542775,668.5620259601131,VIPV50_Wp700,AUTUMN,50,700,130.0,638406.9203599445,551493.8570105607,86913.06337481471
5,DRIVING,0.4023913778888862,0.4020419384877625,0.0003494401336227649,VIPV50_Wp700,AUTUMN,50,700,130.0,52.3108791255552,52.26545200340912,0.045427217370959436
5,PARKED_OPEN,417.064014483854,391.6543003369906,25.409714158258872,VIPV50_Wp700,AUTUMN,50,700,130.0,54218.32188290102,50915.05904380878,3303.262840573653
6,DRIVING,14.361361791777625,14.328725366061168,0.03263642859366713,VIPV50_Wp700,AUTUMN,50,700,130.0,1866.9770329310913,1862.7342975879517,4.2427357171767275
6,PARKED_OPEN,1855.8389062681151,1759.0449481056853,96.79395820871339,VIPV50_Wp700,AUTUMN,50,700,130.0,241259.05781485495,228675.8432537391,12583.214567132742
7,DRIVING,114.33998409399948,114.03138590364998,0.3085981985036927,VIPV50_Wp700,AUTUMN,50,700,130.0,14864.197932219931,14824.080167474496,40.11776580548005
7,PARKED_OPEN,4062.765464685373,3833.0163810988247,229.74908367942334,VIPV50_Wp700,AUTUMN,50,700,130.0,528159.5104090985,498292.1295428472,29867.380878325035
8,DRIVING,112.60105129583344,112.26359791138414,0.3374533851202064,VIPV50_Wp700,AUTUMN,50,700,130.0,14638.136668458348,14594.267728479937,43.86894006562683
8,PARKED_OPEN,2370.950027788441,2244.1984923689806,126.75153547505855,VIPV50_Wp700,AUTUMN,50,700,130.0,308223.5036124973,291745.80400796747,16477.699611757613
9,DRIVING,106.38546914741706,106.17797542238881,0.20749372778297848,VIPV50_Wp700,AUTUMN,50,700,130.0,13830.110989164217,13803.136804910546,26.9741846117872
9,PARKED_OPEN,1241.955592898435,1179.843010883888,62.112582042888626,VIPV50_Wp700,AUTUMN,50,700,130.0,161454.22707679655,153379.59141490544,8074.635665575522
10,DRIVING,193.74751239900078,193.34093232857128,0.4065800730024252,VIPV50_Wp700,AUTUMN,50,700,130.0,25187.1766118701,25134.321202714265,52.855409490315274
10,PARKED_OPEN,1356.6668761324313,1298.5513983465921,58.115477818733886,VIPV50_Wp700,AUTUMN,50,700,130.0,176366.69389721606,168811.68178505698,7555.012116435405
11,DRIVING,235.38335508955637,234.9433894638884,0.43996563180510856,VIPV50_Wp700,AUTUMN,50,700,130.0,30599.836161642328,30542.64063030549,57.19553213466411
11,PARKED_OPEN,1349.3244294711992,1310.109622605634,39.214806900840784,VIPV50_Wp700,AUTUMN,50,700,130.0,175412.1758312559,170314.25093873244,5097.924897109302
12,DRIVING,239.51635969041368,239.2023683620319,0.31399132977419825,VIPV50_Wp700,AUTUMN,50,700,130.0,31137.126759753777,31096.307887064148,40.81887287064577
12,PARKED_OPEN,1113.020937483104,1084.9460283194123,28.0749091974877,VIPV50_Wp700,AUTUMN,50,700,130.0,144692.72187280352,141042.9836815236,3649.7381956734007
13,DRIVING,172.75007961458374,172.55248863682806,0.1975909839687163,VIPV50_Wp700,AUTUMN,50,700,130.0,22457.510349895885,22431.823522787647,25.68682791593312
13,PARKED_OPEN,707.6575717156802,693.1593833411102,14.498188409828606,VIPV50_Wp700,AUTUMN,50,700,130.0,91995.48432303843,90110.71983434433,1884.7644932777187
14,DRIVING,125.82218507055438,125.64977714846702,0.1724079255311479,VIPV50_Wp700,AUTUMN,50,700,130.0,16356.88405917207,16334.471029300714,22.413030319049227
14,PARKED_OPEN,377.71305302851647,373.1981017379681,4.514951319868895,VIPV50_Wp700,AUTUMN,50,700,130.0,49102.69689370714,48515.753225935856,586.9436715829563
15,DRIVING,75.38728095363805,75.29117103530314,0.09610992253706364,VIPV50_Wp700,AUTUMN,50,700,130.0,9800.346523972947,9787.852234589407,12.494289929818274
15,PARKED_OPEN,160.97114022811934,159.88424568955313,1.0868945691632736,VIPV50_Wp700,AUTUMN,50,700,130.0,20926.248229655514,20784.951939641905,141.29629399122558
16,DRIVING,27.27363808497188,27.236780128415035,0.036857964071486685,VIPV50_Wp700,AUTUMN,50,700,130.0,3545.5729510463443,3540.7814166939543,4.791535329293269
16,PARKED_OPEN,43.45229947683182,43.34859223216292,0.10370727072664361,VIPV50_Wp700,AUTUMN,50,700,130.0,5648.798931988136,5635.31699018118,13.48194519446367
17,DRIVING,1.6630646931111068,1.6613374259885578,0.001727274225703794,VIPV50_Wp700,AUTUMN,50,700,130.0,216.1984101044439,215.97386537851253,0.2245456493414932
17,PARKED_OPEN,2.6858943327221843,2.684007362883212,0.0018869805179587103,VIPV50_Wp700,AUTUMN,50,700,130.0,349.1662632538839,348.9209571748176,0.24530746733463235
6,DRIVING,0.5508437759999881,0.5508181708777466,2.5605129652015276e-05,VIPV50_Wp700,WINTER,50,700,128.57142857142856,70.82277119999847,70.81947911285313,0.0032920880981162494
6,PARKED_OPEN,3419.7757346133308,3056.4637616368254,363.311973062272,VIPV50_Wp700,WINTER,50,700,128.57142857142856,439685.45159314247,392973.91221044894,46711.539393720675
7,DRIVING,16.776584850666467,16.74672009695287,0.02986475472702545,VIPV50_Wp700,WINTER,50,700,128.57142857142856,2156.989480799974,2153.149726751083,3.839754179188986
7,PARKED_OPEN,2201.0483554269827,2058.4458419233074,142.60251356453188,VIPV50_Wp700,WINTER,50,700,128.57142857142856,282991.9314120406,264657.32253299665,18334.60888686838
8,DRIVING,42.76317673074999,42.651936768733776,0.11123996566858356,VIPV50_Wp700,WINTER,50,700,128.57142857142856,5498.122722524998,5483.820441694342,14.302281300246456
8,PARKED_OPEN,1303.3391697957877,1230.9766275402528,72.36254228871489,VIPV50_Wp700,WINTER,50,700,128.57142857142856,167572.1789737441,158268.42354088963,9303.755437120484
9,DRIVING,65.91930247466688,65.78109541954333,0.1382070556510164,VIPV50_Wp700,WINTER,50,700,128.57142857142856,8475.338889600027,8457.569411084141,17.769478583702107
9,PARKED_OPEN,692.1490787342568,664.3651571732959,27.78392157340083,VIPV50_Wp700,WINTER,50,700,128.57142857142856,88990.59583726159,85418.37735085232,3572.2184880086775
10,DRIVING,113.39728104950065,113.14817777300541,0.24910327658330242,VIPV50_Wp700,WINTER,50,700,128.57142857142856,14579.650420650081,14547.622856529266,32.02756413213888
10,PARKED_OPEN,776.150842035589,745.088539942698,31.06230211021328,VIPV50_Wp700,WINTER,50,700,128.57142857142856,99790.82254743286,95797.0979926326,3993.7245570274213
11,DRIVING,143.38944887341756,143.13584512700902,0.2536037471622887,VIPV50_Wp700,WINTER,50,700,128.57142857142856,18435.786283725112,18403.1800877583,32.60619606372283
11,PARKED_OPEN,751.4627867842836,727.5655561626742,23.89723064998134,VIPV50_Wp700,WINTER,50,700,128.57142857142856,96616.64401512216,93544.14293520096,3072.5010835690287
12,DRIVING,137.98585748694353,137.79708477589756,0.18877271841950233,VIPV50_Wp700,WINTER,50,700,128.57142857142856,17741.03881974988,17716.768042615397,24.27077808250744
12,PARKED_OPEN,629.5363830166575,613.7889833528556,15.747399693910186,VIPV50_Wp700,WINTER,50,700,128.57142857142856,80940.39210214168,78915.72643108142,2024.6656749313095
13,DRIVING,100.3382233005824,100.22849005618836,0.10973324717313149,VIPV50_Wp700,WINTER,50,700,128.57142857142856,12900.628710074878,12886.52015008136,14.108560350831189
13,PARKED_OPEN,372.1326312040454,366.2759964327505,5.8566347929519385,VIPV50_Wp700,WINTER,50,700,128.57142857142856,47845.62401194869,47092.6281127822,752.9959019509635
14,DRIVING,71.67153483641638,71.57264339628176,0.0988914478979596,VIPV50_Wp700,WINTER,50,700,128.57142857142856,9214.911621824962,9202.197008093368,12.714614729737661
14,PARKED_OPEN,171.42898995600166,170.34738952201192,1.0816004465283142,VIPV50_Wp700,WINTER,50,700,128.57142857142856,22040.87013720021,21901.80722425867,139.06291455364038
15,DRIVING,29.76648516916604,29.72371419558317,0.04277097363050543,VIPV50_Wp700,WINTER,50,700,128.57142857142856,3827.119521749919,3821.6203965749787,5.499125181064983
15,PARKED_OPEN,41.20390532805666,41.16295012530303,0.04095520277740439,VIPV50_Wp700,WINTER,50,700,128.57142857142856,5297.6449707501415,5292.379301824674,5.265668928523421
2,PARKED_OPEN,19066.67323910691,16628.741121836854,2437.9321176371454,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,2505905.6257111933,2185491.6902985577,320413.93546088197
3,DRIVING,0.0086407124999993,0.00864044416204048,2.6834706028284e-07,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,1.135636499999908,1.1356012327253202,3.526847078003039e-05
3,PARKED_OPEN,16.64106691333218,16.641066913224854,3.5095177897126456e-10,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,2187.1116514665146,2187.111651452409,4.612509095050905e-08
4,DRIVING,0.4266136602777697,0.42575972633527537,0.0008539340986938119,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,56.069223922221155,55.95699260406476,0.11223133868547241
4,PARKED_OPEN,231.58864161270589,215.95434680395775,15.634294811318902,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,30437.364326241342,28382.571294234443,2054.79303234477
5,DRIVING,7.648579252222202,7.634548207045984,0.014031046431447595,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,1005.241844577775,1003.3977643546149,1.8440803881331123
5,PARKED_OPEN,1467.4934379836775,1324.0247076623973,143.4687303331919,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,192870.56613499759,174014.67586420078,18855.89027236236
6,DRIVING,110.60857248138832,110.3479061945515,0.2606662892228333,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,14537.126668982464,14502.86767128391,34.2589980121438
6,PARKED_OPEN,6655.573380362717,6101.863429843446,553.7099505656013,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,874732.5014190999,801959.1936365671,72773.30778862188
7,DRIVING,529.6205725225024,528.4106134093289,1.2099591256652575,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,69607.27524581458,69448.25204808322,159.02319937314812
7,PARKED_OPEN,14451.740569528429,13350.637302853676,1101.1032667626798,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,1899371.6177094504,1754655.1883750544,144716.4293459522
8,DRIVING,416.855770439171,415.8730497919523,0.982720648723355,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,54786.75840057676,54657.60082979944,129.1575709750695
8,PARKED_OPEN,8255.427513316683,7708.496371200967,546.9311421587539,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,1084999.0446073355,1013116.6659292699,71882.37868372194
9,DRIVING,389.41715221500414,388.7109925763466,0.7061596390332316,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,51180.54000540054,51087.730452891265,92.8095525586533
9,PARKED_OPEN,4121.14855883362,3889.484340461248,231.66421839298744,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,541636.6677324186,511189.3704606211,30447.297274506916
10,DRIVING,585.7927414944525,584.7096762559443,1.083065239403672,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,76989.90316784232,76847.55745078124,142.3457171787683
10,PARKED_OPEN,4447.237215639947,4179.247950264398,267.9892654038628,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,584494.0340555358,549272.5877490351,35221.44631022197
11,DRIVING,736.3134403666709,735.064964516097,1.2484758574726937,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,96772.62359104816,96608.53819354417,164.08539841069688
11,PARKED_OPEN,4638.943611536365,4402.415861556016,236.52775001365504,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,609689.7318019222,578603.2275187906,31086.504287508946
12,DRIVING,744.9418812075025,743.909871219487,1.0320099889660037,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,97906.6472444146,97771.01164598971,135.63559854981762
12,PARKED_OPEN,4117.606921220536,3945.5182905343195,172.08863071761297,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,541171.1953604132,518553.8324702248,22617.362894314847
13,DRIVING,604.4675992261161,603.8149688917381,0.6526303402558228,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,79444.31304114668,79358.53876862842,85.77427329076527
13,PARKED_OPEN,3088.9652937366855,2997.387283260777,91.57801050674672,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,405978.29574825004,393942.32865713065,12035.967095172426
14,DRIVING,534.7877672638834,533.9940337013244,0.7937335636266617,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,70286.39226896754,70182.07300074548,104.31926836236124
14,PARKED_OPEN,2076.884586833414,2028.3913702807379,48.49321658151877,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,272961.97426953434,266588.5800940398,6373.394179285324
15,DRIVING,459.45611067694097,458.7133607600453,0.7427499269513617,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,60385.66026039795,60288.04169989166,97.61856182789323
15,PARKED_OPEN,1218.480308195154,1201.7284886570167,16.751819565698028,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,160143.12621993452,157941.45850920788,2201.6677143488837
16,DRIVING,240.94925229083185,240.5736027298063,0.3756495617763794,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,31667.616015366468,31618.244930203113,49.371085262038434
16,PARKED_OPEN,516.2259543402467,512.9128943469195,3.313060012090587,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,67846.83971328956,67411.40897130941,435.4307444461914
17,DRIVING,54.491109277777234,54.42318703651855,0.06792224672964314,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,7161.688647936436,7152.76172479958,8.926923855895955
17,PARKED_OPEN,108.6793364105533,108.33593210425795,0.343404320700976,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,14283.569928244147,14238.43679084533,45.13313929212827
18,DRIVING,6.39995297333314,6.392772190188481,0.007180784570878114,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,841.1366764952127,840.1929164247717,0.9437602578868377
18,PARKED_OPEN,11.750866549167148,11.739688846246223,0.011177706197388539,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,1544.399603604825,1542.9305340780747,1.4690699573710648
19,DRIVING,0.0375789191666664,0.03754589155456571,3.302775088265425e-05,VIPV50_Wp1000,SPRING,50,1000,131.42857142857142,4.938943661904726,4.934602890028636,0.004340790116005987
